Date,Country,Sector,Supply_Chain_Disruption_Index,Estimated_GDP_Impact_MUSD,Avg_Delivery_Delay_Days,Input_Cost_Increase_Pct,Inventory_Stress_Score,Supplier_Diversification_Score,Conflict_Phase
2025-11-01,Cambodia,Electronics,12.9,0.0,5.5,2.31,2.3,7.7,Fragile Stabilisation
2025-11-01,Cambodia,Automotive,15.1,0.0,6.2,2.61,3.0,7.7,Fragile Stabilisation
2025-11-01,Cambodia,Textiles,7.2,0.0,3.0,1.24,1.2,7.7,Fragile Stabilisation
2025-11-01,Cambodia,Chemicals,17.4,0.0,7.5,3.44,3.2,7.7,Fragile Stabilisation
2025-11-01,Laos,Energy,6.1,0.0,2.7,1.15,1.2,10.0,Fragile Stabilisation
2025-11-01,Laos,Manufacturing,4.3,0.0,1.9,0.97,0.8,10.0,Fragile Stabilisation
2025-11-01,Laos,Agriculture,2.6,0.0,1.1,0.58,0.5,10.0,Fragile Stabilisation
2025-11-01,Laos,Pharmaceuticals,2.3,0.0,1.1,0.41,0.4,10.0,Fragile Stabilisation
2025-11-01,Laos,Electronics,3.0,0.0,1.5,0.58,0.6,10.0,Fragile Stabilisation
2025-11-01,Laos,Automotive,3.7,0.0,1.8,0.88,0.7,10.0,Fragile Stabilisation
2025-11-01,Laos,Textiles,1.9,0.0,0.9,0.35,0.3,10.0,Fragile Stabilisation
2025-11-01,Laos,Chemicals,4.9,0.0,1.7,1.03,0.9,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Energy,3.4,0.0,1.3,0.59,0.6,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Manufacturing,2.0,0.0,1.0,0.38,0.4,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Agriculture,1.1,0.0,0.9,0.28,0.2,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Pharmaceuticals,1.1,0.0,1.0,0.21,0.2,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Electronics,1.5,0.0,1.1,0.27,0.3,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Automotive,1.8,0.0,1.0,0.36,0.3,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Textiles,0.9,0.0,1.1,0.21,0.2,10.0,Fragile Stabilisation
2025-11-01,Mongolia,Chemicals,1.9,0.0,1.0,0.52,0.4,10.0,Fragile Stabilisation
2025-12-01,China,Energy,30.3,1.7,11.3,5.88,4.6,7.4,Fragile Stabilisation
2025-12-01,China,Manufacturing,17.2,1.4,8.8,3.61,3.2,7.4,Fragile Stabilisation
2025-12-01,China,Agriculture,9.6,0.6,5.1,2.5,2.0,7.4,Fragile Stabilisation
2025-12-01,China,Pharmaceuticals,10.0,0.6,4.1,2.24,1.6,7.4,Fragile Stabilisation
2025-12-01,China,Electronics,14.1,0.7,5.7,2.59,2.7,7.4,Fragile Stabilisation
2025-12-01,China,Automotive,15.2,1.0,6.5,3.02,2.8,7.4,Fragile Stabilisation
2025-12-01,China,Textiles,8.6,0.5,3.2,1.51,1.5,7.4,Fragile Stabilisation
2025-12-01,China,Chemicals,18.8,1.4,9.9,3.78,4.0,7.4,Fragile Stabilisation
2025-12-01,India,Energy,44.0,0.5,15.8,8.41,7.8,5.9,Fragile Stabilisation
2025-12-01,India,Manufacturing,23.9,0.4,12.6,5.8,4.4,5.9,Fragile Stabilisation
2025-12-01,India,Agriculture,13.5,0.2,7.1,2.84,3.0,5.9,Fragile Stabilisation
2025-12-01,India,Pharmaceuticals,14.3,0.2,4.8,2.23,2.4,5.9,Fragile Stabilisation
2025-12-01,India,Electronics,21.4,0.3,8.2,4.39,3.3,5.9,Fragile Stabilisation
2025-12-01,India,Automotive,27.4,0.3,11.3,4.33,4.0,5.9,Fragile Stabilisation
2025-12-01,India,Textiles,12.3,0.1,4.0,2.22,2.0,5.9,Fragile Stabilisation
2025-12-01,India,Chemicals,26.2,0.4,12.9,6.76,4.8,5.9,Fragile Stabilisation
2025-12-01,Japan,Energy,48.3,0.8,25.0,10.95,10.0,3.9,Fragile Stabilisation
2025-12-01,Japan,Manufacturing,41.2,0.6,18.2,7.49,6.6,3.9,Fragile Stabilisation
2025-12-01,Japan,Agriculture,23.6,0.3,9.5,3.68,4.1,3.9,Fragile Stabilisation
2025-12-01,Japan,Pharmaceuticals,20.4,0.3,7.8,3.27,3.4,3.9,Fragile Stabilisation
2025-12-01,Japan,Electronics,29.6,0.4,11.4,5.34,5.1,3.9,Fragile Stabilisation
2025-12-01,Japan,Automotive,36.7,0.4,15.1,8.21,6.3,3.9,Fragile Stabilisation
2025-12-01,Japan,Textiles,17.0,0.2,6.7,3.49,2.8,3.9,Fragile Stabilisation
2025-12-01,Japan,Chemicals,39.3,0.6,16.2,8.13,7.2,3.9,Fragile Stabilisation
2025-12-01,South Korea,Energy,45.0,0.3,21.6,9.39,8.4,5.1,Fragile Stabilisation
2025-12-01,South Korea,Manufacturing,28.3,0.1,14.3,7.11,6.1,5.1,Fragile Stabilisation
2025-12-01,South Korea,Agriculture,17.1,0.1,8.5,3.59,3.5,5.1,Fragile Stabilisation
2025-12-01,South Korea,Pharmaceuticals,16.2,0.1,5.7,3.5,2.9,5.1,Fragile Stabilisation
2025-12-01,South Korea,Electronics,24.8,0.1,8.3,3.87,4.1,5.1,Fragile Stabilisation
2025-12-01,South Korea,Automotive,25.6,0.1,10.5,6.57,4.9,5.1,Fragile Stabilisation
2025-12-01,South Korea,Textiles,14.0,0.1,4.9,2.92,2.4,5.1,Fragile Stabilisation
2025-12-01,South Korea,Chemicals,36.6,0.2,14.6,5.63,5.6,5.1,Fragile Stabilisation
2025-12-01,Australia,Energy,9.1,0.1,4.3,1.61,1.8,9.7,Fragile Stabilisation
2025-12-01,Australia,Manufacturing,6.2,0.0,2.9,1.52,1.2,9.7,Fragile Stabilisation
2025-12-01,Australia,Agriculture,4.1,0.0,1.8,0.86,0.7,9.7,Fragile Stabilisation
2025-12-01,Australia,Pharmaceuticals,3.5,0.0,1.3,0.67,0.5,9.7,Fragile Stabilisation
2025-12-01,Australia,Electronics,5.1,0.0,1.7,1.11,0.8,9.7,Fragile Stabilisation
2025-12-01,Australia,Automotive,5.6,0.0,2.2,1.29,1.1,9.7,Fragile Stabilisation
2025-12-01,Australia,Textiles,2.5,0.0,1.3,0.46,0.4,9.7,Fragile Stabilisation
2025-12-01,Australia,Chemicals,7.6,0.0,2.9,1.41,1.3,9.7,Fragile Stabilisation
2025-12-01,Indonesia,Energy,11.8,0.1,4.7,2.11,2.0,9.5,Fragile Stabilisation
2025-12-01,Indonesia,Manufacturing,8.0,0.0,2.8,1.54,1.3,9.5,Fragile Stabilisation
2025-12-01,Indonesia,Agriculture,4.1,0.0,1.8,0.85,0.7,9.5,Fragile Stabilisation
2025-12-01,Indonesia,Pharmaceuticals,3.9,0.0,1.5,0.66,0.6,9.5,Fragile Stabilisation
2025-12-01,Indonesia,Electronics,5.6,0.0,2.2,1.01,1.0,9.5,Fragile Stabilisation
2025-12-01,Indonesia,Automotive,6.2,0.0,3.2,1.55,1.2,9.5,Fragile Stabilisation
2025-12-01,Indonesia,Textiles,3.5,0.0,1.6,0.7,0.6,9.5,Fragile Stabilisation
2025-12-01,Indonesia,Chemicals,7.4,0.0,3.9,1.52,1.3,9.5,Fragile Stabilisation
2025-12-01,Thailand,Energy,31.0,0.1,16.2,8.32,6.2,6.5,Fragile Stabilisation
2025-12-01,Thailand,Manufacturing,25.1,0.0,11.2,3.96,4.6,6.5,Fragile Stabilisation
2025-12-01,Thailand,Agriculture,14.8,0.0,5.3,3.1,2.2,6.5,Fragile Stabilisation
2025-12-01,Thailand,Pharmaceuticals,12.5,0.0,4.7,2.32,2.2,6.5,Fragile Stabilisation
2025-12-01,Thailand,Electronics,15.6,0.0,6.4,3.77,3.0,6.5,Fragile Stabilisation
2025-12-01,Thailand,Automotive,19.2,0.0,8.6,4.19,4.2,6.5,Fragile Stabilisation
2025-12-01,Thailand,Textiles,10.0,0.0,3.7,1.74,1.7,6.5,Fragile Stabilisation
2025-12-01,Thailand,Chemicals,24.8,0.0,11.6,5.94,4.9,6.5,Fragile Stabilisation
2025-12-01,Vietnam,Energy,14.0,0.0,6.1,3.04,2.3,9.1,Fragile Stabilisation
2025-12-01,Vietnam,Manufacturing,10.1,0.0,4.3,2.01,1.8,9.1,Fragile Stabilisation
2025-12-01,Vietnam,Agriculture,5.4,0.0,2.5,1.12,1.0,9.1,Fragile Stabilisation
2025-12-01,Vietnam,Pharmaceuticals,4.6,0.0,1.7,0.81,0.9,9.1,Fragile Stabilisation
2025-12-01,Vietnam,Electronics,7.7,0.0,3.0,1.39,1.2,9.1,Fragile Stabilisation
2025-12-01,Vietnam,Automotive,9.4,0.0,3.4,1.57,1.5,9.1,Fragile Stabilisation
2025-12-01,Vietnam,Textiles,3.9,0.0,1.6,0.76,0.7,9.1,Fragile Stabilisation
2025-12-01,Vietnam,Chemicals,9.2,0.0,3.8,1.76,1.8,9.1,Fragile Stabilisation
2025-12-01,Philippines,Energy,33.8,0.1,17.9,7.47,6.9,6.1,Fragile Stabilisation
2025-12-01,Philippines,Manufacturing,28.0,0.0,9.9,5.31,4.6,6.1,Fragile Stabilisation
2025-12-01,Philippines,Agriculture,14.7,0.0,7.2,2.81,2.7,6.1,Fragile Stabilisation
2025-12-01,Philippines,Pharmaceuticals,11.8,0.0,4.9,2.79,2.1,6.1,Fragile Stabilisation
2025-12-01,Philippines,Electronics,17.5,0.0,7.5,3.52,3.8,6.1,Fragile Stabilisation
2025-12-01,Philippines,Automotive,22.0,0.0,10.6,4.84,4.5,6.1,Fragile Stabilisation
2025-12-01,Philippines,Textiles,9.3,0.0,5.0,2.0,1.9,6.1,Fragile Stabilisation
2025-12-01,Philippines,Chemicals,29.5,0.0,10.5,6.48,4.9,6.1,Fragile Stabilisation
2025-12-01,Malaysia,Energy,8.0,0.0,3.5,1.29,1.4,9.9,Fragile Stabilisation
2025-12-01,Malaysia,Manufacturing,4.4,0.0,2.1,1.2,0.8,9.9,Fragile Stabilisation
2025-12-01,Malaysia,Agriculture,3.3,0.0,1.1,0.54,0.6,9.9,Fragile Stabilisation
2025-12-01,Malaysia,Pharmaceuticals,2.6,0.0,1.2,0.6,0.5,9.9,Fragile Stabilisation
2025-12-01,Malaysia,Electronics,4.3,0.0,1.5,0.88,0.7,9.9,Fragile Stabilisation
2025-12-01,Malaysia,Automotive,5.3,0.0,2.2,0.94,0.8,9.9,Fragile Stabilisation
2025-12-01,Malaysia,Textiles,1.9,0.0,0.9,0.43,0.4,9.9,Fragile Stabilisation
2025-12-01,Malaysia,Chemicals,4.9,0.0,2.6,0.95,1.1,9.9,Fragile Stabilisation
2025-12-01,Pakistan,Energy,52.7,0.1,17.3,10.63,9.3,4.9,Fragile Stabilisation
2025-12-01,Pakistan,Manufacturing,35.3,0.0,11.6,5.71,5.3,4.9,Fragile Stabilisation
2025-12-01,Pakistan,Agriculture,18.5,0.0,7.8,4.18,3.1,4.9,Fragile Stabilisation
2025-12-01,Pakistan,Pharmaceuticals,16.4,0.0,6.3,3.08,2.8,4.9,Fragile Stabilisation
2025-12-01,Pakistan,Electronics,20.6,0.0,10.2,5.1,4.1,4.9,Fragile Stabilisation
2025-12-01,Pakistan,Automotive,29.8,0.0,12.7,5.22,4.9,4.9,Fragile Stabilisation
2025-12-01,Pakistan,Textiles,13.8,0.0,5.2,2.92,2.3,4.9,Fragile Stabilisation
2025-12-01,Pakistan,Chemicals,33.4,0.0,14.9,6.04,6.7,4.9,Fragile Stabilisation
2025-12-01,Bangladesh,Energy,22.9,0.0,12.1,5.57,4.6,7.5,Fragile Stabilisation
2025-12-01,Bangladesh,Manufacturing,17.0,0.0,7.2,3.25,3.1,7.5,Fragile Stabilisation
2025-12-01,Bangladesh,Agriculture,8.9,0.0,4.5,2.48,1.9,7.5,Fragile Stabilisation
2025-12-01,Bangladesh,Pharmaceuticals,8.1,0.0,4.3,1.98,1.5,7.5,Fragile Stabilisation
2025-12-01,Bangladesh,Electronics,13.8,0.0,5.9,2.78,2.3,7.5,Fragile Stabilisation
2025-12-01,Bangladesh,Automotive,15.4,0.0,7.1,3.11,2.7,7.5,Fragile Stabilisation
2025-12-01,Bangladesh,Textiles,7.8,0.0,3.5,1.57,1.3,7.5,Fragile Stabilisation
2025-12-01,Bangladesh,Chemicals,21.7,0.0,7.1,3.29,3.3,7.5,Fragile Stabilisation
2025-12-01,Taiwan,Energy,47.3,0.1,21.7,8.34,8.9,4.7,Fragile Stabilisation
2025-12-01,Taiwan,Manufacturing,29.6,0.1,15.9,5.71,6.0,4.7,Fragile Stabilisation
2025-12-01,Taiwan,Agriculture,21.6,0.1,9.0,3.3,3.8,4.7,Fragile Stabilisation
2025-12-01,Taiwan,Pharmaceuticals,14.3,0.1,7.0,3.84,3.0,4.7,Fragile Stabilisation
2025-12-01,Taiwan,Electronics,24.4,0.1,9.4,4.58,4.5,4.7,Fragile Stabilisation
2025-12-01,Taiwan,Automotive,26.9,0.1,11.3,6.78,5.7,4.7,Fragile Stabilisation
2025-12-01,Taiwan,Textiles,13.4,0.0,6.5,3.14,2.7,4.7,Fragile Stabilisation
2025-12-01,Taiwan,Chemicals,40.5,0.1,13.3,6.87,6.7,4.7,Fragile Stabilisation
2025-12-01,Singapore,Energy,46.3,0.1,21.3,12.05,9.7,4.5,Fragile Stabilisation
2025-12-01,Singapore,Manufacturing,33.0,0.1,12.9,8.07,6.2,4.5,Fragile Stabilisation
2025-12-01,Singapore,Agriculture,18.0,0.0,7.2,4.23,3.8,4.5,Fragile Stabilisation
2025-12-01,Singapore,Pharmaceuticals,14.9,0.0,6.9,3.72,3.4,4.5,Fragile Stabilisation
2025-12-01,Singapore,Electronics,28.4,0.0,10.5,4.3,4.8,4.5,Fragile Stabilisation
2025-12-01,Singapore,Automotive,30.3,0.1,13.8,6.78,6.0,4.5,Fragile Stabilisation
2025-12-01,Singapore,Textiles,15.2,0.0,6.6,2.6,2.3,4.5,Fragile Stabilisation
2025-12-01,Singapore,Chemicals,38.4,0.1,16.0,7.44,6.5,4.5,Fragile Stabilisation
2025-12-01,New Zealand,Energy,19.6,0.0,8.4,3.02,3.1,8.7,Fragile Stabilisation
2025-12-01,New Zealand,Manufacturing,11.4,0.0,5.6,2.06,2.1,8.7,Fragile Stabilisation
2025-12-01,New Zealand,Agriculture,7.1,0.0,3.2,1.44,1.3,8.7,Fragile Stabilisation
2025-12-01,New Zealand,Pharmaceuticals,6.2,0.0,2.4,1.12,1.2,8.7,Fragile Stabilisation
2025-12-01,New Zealand,Electronics,8.3,0.0,3.3,2.09,1.7,8.7,Fragile Stabilisation
2025-12-01,New Zealand,Automotive,11.6,0.0,4.9,2.15,1.8,8.7,Fragile Stabilisation
2025-12-01,New Zealand,Textiles,5.1,0.0,2.4,1.0,0.9,8.7,Fragile Stabilisation
2025-12-01,New Zealand,Chemicals,14.3,0.0,5.0,2.18,2.4,8.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Energy,50.3,0.0,24.8,13.38,10.0,3.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Manufacturing,33.6,0.0,17.2,8.05,6.7,3.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Agriculture,19.1,0.0,10.0,4.69,3.8,3.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Pharmaceuticals,20.7,0.0,6.9,3.95,3.3,3.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Electronics,26.8,0.0,13.5,5.88,5.1,3.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Automotive,31.0,0.0,14.8,7.12,6.4,3.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Textiles,13.9,0.0,6.5,2.79,2.8,3.7,Fragile Stabilisation
2025-12-01,Sri Lanka,Chemicals,36.5,0.0,19.0,7.88,7.5,3.7,Fragile Stabilisation
2025-12-01,Myanmar,Energy,22.3,0.0,8.9,4.84,4.2,8.1,Fragile Stabilisation
2025-12-01,Myanmar,Manufacturing,16.3,0.0,6.5,3.37,2.9,8.1,Fragile Stabilisation
2025-12-01,Myanmar,Agriculture,8.4,0.0,3.9,1.58,1.7,8.1,Fragile Stabilisation
2025-12-01,Myanmar,Pharmaceuticals,6.9,0.0,3.3,1.77,1.3,8.1,Fragile Stabilisation
2025-12-01,Myanmar,Electronics,12.3,0.0,4.9,2.07,2.0,8.1,Fragile Stabilisation
2025-12-01,Myanmar,Automotive,13.6,0.0,5.3,3.19,2.2,8.1,Fragile Stabilisation
2025-12-01,Myanmar,Textiles,6.4,0.0,2.9,1.15,1.1,8.1,Fragile Stabilisation
2025-12-01,Myanmar,Chemicals,17.3,0.0,6.5,3.64,2.8,8.1,Fragile Stabilisation
2025-12-01,Cambodia,Energy,25.5,0.0,10.2,5.9,4.2,7.7,Fragile Stabilisation
2025-12-01,Cambodia,Manufacturing,17.1,0.0,8.3,2.94,3.1,7.7,Fragile Stabilisation
2025-12-01,Cambodia,Agriculture,10.4,0.0,4.4,2.22,2.0,7.7,Fragile Stabilisation
2025-12-01,Cambodia,Pharmaceuticals,8.3,0.0,3.6,1.93,1.7,7.7,Fragile Stabilisation
2025-12-01,Cambodia,Electronics,14.3,0.0,4.6,2.15,2.5,7.7,Fragile Stabilisation
2025-12-01,Cambodia,Automotive,14.8,0.0,5.7,3.05,3.0,7.7,Fragile Stabilisation
2025-12-01,Cambodia,Textiles,7.3,0.0,2.6,1.67,1.2,7.7,Fragile Stabilisation
2025-12-01,Cambodia,Chemicals,19.9,0.0,8.9,3.39,3.2,7.7,Fragile Stabilisation
2025-12-01,Laos,Energy,5.8,0.0,2.8,1.13,1.2,10.0,Fragile Stabilisation
2025-12-01,Laos,Manufacturing,4.7,0.0,1.6,0.81,0.8,10.0,Fragile Stabilisation
2025-12-01,Laos,Agriculture,2.2,0.0,1.0,0.51,0.5,10.0,Fragile Stabilisation
2025-12-01,Laos,Pharmaceuticals,2.3,0.0,0.9,0.38,0.4,10.0,Fragile Stabilisation
2025-12-01,Laos,Electronics,3.0,0.0,1.2,0.71,0.6,10.0,Fragile Stabilisation
2025-12-01,Laos,Automotive,3.7,0.0,1.4,0.73,0.7,10.0,Fragile Stabilisation
2025-12-01,Laos,Textiles,1.8,0.0,0.9,0.39,0.3,10.0,Fragile Stabilisation
2025-12-01,Laos,Chemicals,4.2,0.0,1.9,0.84,0.8,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Energy,2.7,0.0,1.4,0.75,0.5,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Manufacturing,1.8,0.0,0.9,0.45,0.4,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Agriculture,1.2,0.0,0.9,0.28,0.2,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Pharmaceuticals,1.1,0.0,1.0,0.22,0.2,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Electronics,1.5,0.0,1.1,0.34,0.3,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Automotive,1.9,0.0,1.0,0.44,0.3,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Textiles,0.8,0.0,1.1,0.17,0.2,10.0,Fragile Stabilisation
2025-12-01,Mongolia,Chemicals,2.1,0.0,1.0,0.52,0.4,10.0,Fragile Stabilisation
2026-01-01,China,Energy,20.6,1.0,5.3,2.99,4.4,6.9,Ongoing Uncertainty
2026-01-01,China,Manufacturing,13.6,0.5,3.7,1.98,2.9,6.9,Ongoing Uncertainty
2026-01-01,China,Agriculture,8.4,0.4,2.2,1.16,1.7,6.9,Ongoing Uncertainty
2026-01-01,China,Pharmaceuticals,6.5,0.3,1.9,1.04,1.5,6.9,Ongoing Uncertainty
2026-01-01,China,Electronics,10.1,0.5,3.2,1.43,1.9,6.9,Ongoing Uncertainty
2026-01-01,China,Automotive,14.1,0.5,3.9,2.05,2.7,6.9,Ongoing Uncertainty
2026-01-01,China,Textiles,6.9,0.2,1.5,0.68,1.2,6.9,Ongoing Uncertainty
2026-01-01,China,Chemicals,14.6,0.7,4.5,2.13,3.0,6.9,Ongoing Uncertainty
2026-01-01,India,Energy,28.6,0.2,9.2,4.15,5.3,5.5,Ongoing Uncertainty
2026-01-01,India,Manufacturing,20.8,0.2,5.9,2.5,3.7,5.5,Ongoing Uncertainty
2026-01-01,India,Agriculture,11.7,0.1,3.2,1.56,2.1,5.5,Ongoing Uncertainty
2026-01-01,India,Pharmaceuticals,10.8,0.1,2.8,1.18,1.8,5.5,Ongoing Uncertainty
2026-01-01,India,Electronics,14.7,0.1,4.3,2.03,3.2,5.5,Ongoing Uncertainty
2026-01-01,India,Automotive,21.4,0.1,4.8,2.44,3.7,5.5,Ongoing Uncertainty
2026-01-01,India,Textiles,9.1,0.1,2.0,1.15,1.5,5.5,Ongoing Uncertainty
2026-01-01,India,Chemicals,24.5,0.2,5.4,3.17,4.6,5.5,Ongoing Uncertainty
2026-01-01,Japan,Energy,42.7,0.4,11.5,5.92,8.7,3.4,Ongoing Uncertainty
2026-01-01,Japan,Manufacturing,32.3,0.2,8.2,3.27,5.7,3.4,Ongoing Uncertainty
2026-01-01,Japan,Agriculture,20.0,0.2,5.1,1.9,3.4,3.4,Ongoing Uncertainty
2026-01-01,Japan,Pharmaceuticals,12.9,0.1,3.6,1.8,2.6,3.4,Ongoing Uncertainty
2026-01-01,Japan,Electronics,20.8,0.2,6.2,2.82,3.9,3.4,Ongoing Uncertainty
2026-01-01,Japan,Automotive,24.9,0.3,7.3,3.5,5.4,3.4,Ongoing Uncertainty
2026-01-01,Japan,Textiles,13.9,0.1,3.3,1.84,2.3,3.4,Ongoing Uncertainty
2026-01-01,Japan,Chemicals,27.9,0.3,8.4,4.79,6.2,3.4,Ongoing Uncertainty
2026-01-01,South Korea,Energy,36.4,0.1,10.8,4.23,6.8,4.7,Ongoing Uncertainty
2026-01-01,South Korea,Manufacturing,23.0,0.1,5.6,2.6,4.8,4.7,Ongoing Uncertainty
2026-01-01,South Korea,Agriculture,12.8,0.1,4.3,1.54,2.9,4.7,Ongoing Uncertainty
2026-01-01,South Korea,Pharmaceuticals,13.1,0.0,3.7,1.42,2.1,4.7,Ongoing Uncertainty
2026-01-01,South Korea,Electronics,20.4,0.1,4.4,2.19,3.2,4.7,Ongoing Uncertainty
2026-01-01,South Korea,Automotive,22.5,0.1,6.2,2.67,4.3,4.7,Ongoing Uncertainty
2026-01-01,South Korea,Textiles,9.0,0.0,2.4,1.42,1.9,4.7,Ongoing Uncertainty
2026-01-01,South Korea,Chemicals,26.1,0.1,6.7,3.68,4.9,4.7,Ongoing Uncertainty
2026-01-01,Australia,Energy,8.7,0.0,2.2,1.06,1.3,9.2,Ongoing Uncertainty
2026-01-01,Australia,Manufacturing,5.4,0.0,1.5,0.59,0.9,9.2,Ongoing Uncertainty
2026-01-01,Australia,Agriculture,3.1,0.0,0.9,0.35,0.5,9.2,Ongoing Uncertainty
2026-01-01,Australia,Pharmaceuticals,2.2,0.0,1.1,0.32,0.5,9.2,Ongoing Uncertainty
2026-01-01,Australia,Electronics,4.2,0.0,1.1,0.53,0.7,9.2,Ongoing Uncertainty
2026-01-01,Australia,Automotive,4.2,0.0,1.2,0.55,0.8,9.2,Ongoing Uncertainty
2026-01-01,Australia,Textiles,2.0,0.0,1.0,0.23,0.4,9.2,Ongoing Uncertainty
2026-01-01,Australia,Chemicals,5.0,0.0,1.4,0.75,1.1,9.2,Ongoing Uncertainty
2026-01-01,Indonesia,Energy,10.5,0.0,2.1,1.23,1.5,9.0,Ongoing Uncertainty
2026-01-01,Indonesia,Manufacturing,6.5,0.0,1.8,0.71,1.1,9.0,Ongoing Uncertainty
2026-01-01,Indonesia,Agriculture,4.0,0.0,1.0,0.53,0.6,9.0,Ongoing Uncertainty
2026-01-01,Indonesia,Pharmaceuticals,3.0,0.0,1.1,0.45,0.6,9.0,Ongoing Uncertainty
2026-01-01,Indonesia,Electronics,5.0,0.0,1.2,0.69,0.8,9.0,Ongoing Uncertainty
2026-01-01,Indonesia,Automotive,5.5,0.0,1.4,0.73,1.0,9.0,Ongoing Uncertainty
2026-01-01,Indonesia,Textiles,2.5,0.0,0.9,0.36,0.4,9.0,Ongoing Uncertainty
2026-01-01,Indonesia,Chemicals,6.3,0.0,2.0,0.76,1.2,9.0,Ongoing Uncertainty
2026-01-01,Thailand,Energy,27.5,0.0,8.2,4.17,5.5,6.0,Ongoing Uncertainty
2026-01-01,Thailand,Manufacturing,18.7,0.0,5.0,2.72,3.6,6.0,Ongoing Uncertainty
2026-01-01,Thailand,Agriculture,11.2,0.0,2.8,1.29,1.9,6.0,Ongoing Uncertainty
2026-01-01,Thailand,Pharmaceuticals,8.9,0.0,2.3,1.08,1.7,6.0,Ongoing Uncertainty
2026-01-01,Thailand,Electronics,15.0,0.0,4.3,2.07,2.4,6.0,Ongoing Uncertainty
2026-01-01,Thailand,Automotive,16.6,0.0,4.1,1.8,3.5,6.0,Ongoing Uncertainty
2026-01-01,Thailand,Textiles,8.2,0.0,2.2,1.09,1.4,6.0,Ongoing Uncertainty
2026-01-01,Thailand,Chemicals,19.9,0.0,5.2,2.27,3.7,6.0,Ongoing Uncertainty
2026-01-01,Vietnam,Energy,12.3,0.0,2.6,1.48,1.9,8.7,Ongoing Uncertainty
2026-01-01,Vietnam,Manufacturing,6.9,0.0,2.0,0.87,1.5,8.7,Ongoing Uncertainty
2026-01-01,Vietnam,Agriculture,4.1,0.0,1.2,0.53,0.8,8.7,Ongoing Uncertainty
2026-01-01,Vietnam,Pharmaceuticals,3.6,0.0,1.1,0.46,0.7,8.7,Ongoing Uncertainty
2026-01-01,Vietnam,Electronics,5.0,0.0,1.5,0.62,1.1,8.7,Ongoing Uncertainty
2026-01-01,Vietnam,Automotive,6.1,0.0,1.8,0.78,1.2,8.7,Ongoing Uncertainty
2026-01-01,Vietnam,Textiles,3.0,0.0,0.9,0.45,0.6,8.7,Ongoing Uncertainty
2026-01-01,Vietnam,Chemicals,8.9,0.0,2.0,0.98,1.3,8.7,Ongoing Uncertainty
2026-01-01,Philippines,Energy,32.7,0.0,7.6,3.48,5.1,5.7,Ongoing Uncertainty
2026-01-01,Philippines,Manufacturing,18.7,0.0,5.8,2.51,4.0,5.7,Ongoing Uncertainty
2026-01-01,Philippines,Agriculture,10.2,0.0,3.0,1.31,2.0,5.7,Ongoing Uncertainty
2026-01-01,Philippines,Pharmaceuticals,8.8,0.0,3.0,1.33,1.8,5.7,Ongoing Uncertainty
2026-01-01,Philippines,Electronics,17.1,0.0,4.4,2.02,2.9,5.7,Ongoing Uncertainty
2026-01-01,Philippines,Automotive,17.5,0.0,4.7,2.49,3.2,5.7,Ongoing Uncertainty
2026-01-01,Philippines,Textiles,8.5,0.0,2.6,1.16,1.6,5.7,Ongoing Uncertainty
2026-01-01,Philippines,Chemicals,21.9,0.0,5.8,2.32,3.9,5.7,Ongoing Uncertainty
2026-01-01,Malaysia,Energy,6.5,0.0,1.5,0.8,1.1,9.5,Ongoing Uncertainty
2026-01-01,Malaysia,Manufacturing,4.6,0.0,1.1,0.47,0.7,9.5,Ongoing Uncertainty
2026-01-01,Malaysia,Agriculture,2.6,0.0,0.9,0.25,0.4,9.5,Ongoing Uncertainty
2026-01-01,Malaysia,Pharmaceuticals,1.8,0.0,0.9,0.23,0.4,9.5,Ongoing Uncertainty
2026-01-01,Malaysia,Electronics,3.3,0.0,1.1,0.4,0.5,9.5,Ongoing Uncertainty
2026-01-01,Malaysia,Automotive,4.3,0.0,1.0,0.47,0.7,9.5,Ongoing Uncertainty
2026-01-01,Malaysia,Textiles,1.6,0.0,1.1,0.25,0.3,9.5,Ongoing Uncertainty
2026-01-01,Malaysia,Chemicals,4.6,0.0,1.0,0.48,0.9,9.5,Ongoing Uncertainty
