Week_Starting,Route,Vessel_Type,Freight_Rate_USD_Day,War_Risk_Premium_Pct,Hull_Insurance_Pct_Value,Bunker_Cost_USD_MT,Transit_Time_Days,Rerouting_Extra_Days,Conflict_Phase
2025-12-29,Suez Canal,VLCC,56684.0,0.265,0.428,1005.0,1.1,0.7,Fragile Stabilisation
2025-12-29,Suez Canal,Suezmax,41748.0,0.276,0.447,947.0,1.1,1.7,Fragile Stabilisation
2025-12-29,Suez Canal,Aframax,28266.0,0.27,0.487,991.0,1.0,1.6,Fragile Stabilisation
2025-12-29,Suez Canal,LNG Carrier,75422.0,0.283,0.429,963.0,1.1,0.5,Fragile Stabilisation
2025-12-29,Strait of Malacca,VLCC,37628.0,0.307,0.471,992.0,1.1,1.4,Fragile Stabilisation
2025-12-29,Strait of Malacca,Suezmax,24323.0,0.255,0.43,934.0,1.1,2.1,Fragile Stabilisation
2025-12-29,Strait of Malacca,Aframax,17777.0,0.274,0.479,969.0,1.0,1.1,Fragile Stabilisation
2025-12-29,Strait of Malacca,LNG Carrier,46260.0,0.28,0.452,979.0,1.2,1.2,Fragile Stabilisation
2025-12-29,Cape of Good Hope (reroute),VLCC,78075.0,0.296,0.424,974.0,16.5,0.4,Fragile Stabilisation
2025-12-29,Cape of Good Hope (reroute),Suezmax,52568.0,0.291,0.428,1028.0,16.9,1.1,Fragile Stabilisation
2025-12-29,Cape of Good Hope (reroute),Aframax,40448.0,0.294,0.477,1012.0,15.2,0.4,Fragile Stabilisation
2025-12-29,Cape of Good Hope (reroute),LNG Carrier,107112.0,0.308,0.487,982.0,15.1,1.2,Fragile Stabilisation
2025-12-29,Persian Gulf – East China Sea,VLCC,64520.0,0.266,0.46,959.0,9.8,1.0,Fragile Stabilisation
2025-12-29,Persian Gulf – East China Sea,Suezmax,42879.0,0.264,0.417,1049.0,9.2,0.7,Fragile Stabilisation
2025-12-29,Persian Gulf – East China Sea,Aframax,32836.0,0.318,0.444,1002.0,9.6,1.8,Fragile Stabilisation
2025-12-29,Persian Gulf – East China Sea,LNG Carrier,77919.0,0.298,0.46,1032.0,8.1,1.8,Fragile Stabilisation
2025-12-29,Persian Gulf – Bay of Bengal,VLCC,42386.0,0.269,0.456,988.0,9.2,0.6,Fragile Stabilisation
2025-12-29,Persian Gulf – Bay of Bengal,Suezmax,30847.0,0.317,0.423,996.0,9.2,1.3,Fragile Stabilisation
2025-12-29,Persian Gulf – Bay of Bengal,Aframax,21182.0,0.308,0.476,981.0,8.4,1.5,Fragile Stabilisation
2025-12-29,Persian Gulf – Bay of Bengal,LNG Carrier,58485.0,0.295,0.495,1037.0,8.2,1.8,Fragile Stabilisation
2025-12-29,Persian Gulf – Sea of Japan,VLCC,70973.0,0.303,0.42,957.0,9.0,0.8,Fragile Stabilisation
2025-12-29,Persian Gulf – Sea of Japan,Suezmax,45939.0,0.258,0.495,1005.0,9.7,2.0,Fragile Stabilisation
2025-12-29,Persian Gulf – Sea of Japan,Aframax,34612.0,0.26,0.481,1013.0,9.6,2.1,Fragile Stabilisation
2025-12-29,Persian Gulf – Sea of Japan,LNG Carrier,84931.0,0.255,0.457,953.0,9.4,0.4,Fragile Stabilisation
2025-12-29,Aden Gulf – Indian Ocean,VLCC,43017.0,0.319,0.449,1022.0,8.2,0.9,Fragile Stabilisation
2025-12-29,Aden Gulf – Indian Ocean,Suezmax,28840.0,0.281,0.465,1028.0,8.1,0.9,Fragile Stabilisation
2025-12-29,Aden Gulf – Indian Ocean,Aframax,20321.0,0.322,0.49,940.0,9.1,1.8,Fragile Stabilisation
2025-12-29,Aden Gulf – Indian Ocean,LNG Carrier,52057.0,0.282,0.434,1000.0,8.4,1.1,Fragile Stabilisation
2025-12-29,Arabian Sea – South China Sea,VLCC,49690.0,0.287,0.491,1037.0,8.4,0.7,Fragile Stabilisation
2025-12-29,Arabian Sea – South China Sea,Suezmax,35266.0,0.308,0.45,939.0,8.9,0.4,Fragile Stabilisation
2025-12-29,Arabian Sea – South China Sea,Aframax,23513.0,0.254,0.5,1021.0,9.6,2.1,Fragile Stabilisation
2025-12-29,Arabian Sea – South China Sea,LNG Carrier,64112.0,0.26,0.48,941.0,9.2,0.8,Fragile Stabilisation
2026-01-05,Strait of Hormuz,VLCC,46223.0,0.398,0.561,763.0,2.2,3.6,Ongoing Uncertainty
2026-01-05,Strait of Hormuz,Suezmax,32697.0,0.387,0.528,774.0,2.3,1.9,Ongoing Uncertainty
2026-01-05,Strait of Hormuz,Aframax,24462.0,0.384,0.528,825.0,1.9,2.9,Ongoing Uncertainty
2026-01-05,Strait of Hormuz,LNG Carrier,65844.0,0.397,0.569,810.0,2.2,3.4,Ongoing Uncertainty
2026-01-05,Bab el-Mandeb / Red Sea,VLCC,46215.0,0.336,0.497,758.0,2.3,3.2,Ongoing Uncertainty
2026-01-05,Bab el-Mandeb / Red Sea,Suezmax,30205.0,0.324,0.504,815.0,2.2,3.9,Ongoing Uncertainty
2026-01-05,Bab el-Mandeb / Red Sea,Aframax,21698.0,0.319,0.544,833.0,2.3,1.8,Ongoing Uncertainty
2026-01-05,Bab el-Mandeb / Red Sea,LNG Carrier,58278.0,0.402,0.474,770.0,1.9,3.0,Ongoing Uncertainty
2026-01-05,Suez Canal,VLCC,56133.0,0.149,0.372,787.0,1.0,0.9,Ongoing Uncertainty
2026-01-05,Suez Canal,Suezmax,39133.0,0.158,0.385,823.0,1.0,0.5,Ongoing Uncertainty
2026-01-05,Suez Canal,Aframax,25613.0,0.133,0.385,827.0,1.0,0.2,Ongoing Uncertainty
2026-01-05,Suez Canal,LNG Carrier,64147.0,0.128,0.358,850.0,1.1,0.8,Ongoing Uncertainty
2026-01-05,Strait of Malacca,VLCC,33467.0,0.14,0.356,796.0,1.0,0.4,Ongoing Uncertainty
2026-01-05,Strait of Malacca,Suezmax,24504.0,0.149,0.334,842.0,1.1,0.7,Ongoing Uncertainty
2026-01-05,Strait of Malacca,Aframax,17319.0,0.155,0.355,817.0,1.1,0.9,Ongoing Uncertainty
2026-01-05,Strait of Malacca,LNG Carrier,41496.0,0.138,0.331,850.0,1.0,0.3,Ongoing Uncertainty
2026-01-05,Cape of Good Hope (reroute),VLCC,74078.0,0.135,0.367,827.0,14.2,0.7,Ongoing Uncertainty
2026-01-05,Cape of Good Hope (reroute),Suezmax,51186.0,0.158,0.329,760.0,15.8,0.8,Ongoing Uncertainty
2026-01-05,Cape of Good Hope (reroute),Aframax,33941.0,0.154,0.336,804.0,14.5,0.4,Ongoing Uncertainty
2026-01-05,Cape of Good Hope (reroute),LNG Carrier,86944.0,0.142,0.348,803.0,15.0,0.2,Ongoing Uncertainty
2026-01-05,Persian Gulf – East China Sea,VLCC,59599.0,0.128,0.364,854.0,8.7,0.7,Ongoing Uncertainty
2026-01-05,Persian Gulf – East China Sea,Suezmax,39276.0,0.145,0.381,844.0,8.4,0.5,Ongoing Uncertainty
2026-01-05,Persian Gulf – East China Sea,Aframax,26452.0,0.158,0.36,774.0,8.4,0.3,Ongoing Uncertainty
2026-01-05,Persian Gulf – East China Sea,LNG Carrier,76114.0,0.127,0.373,824.0,8.5,0.5,Ongoing Uncertainty
2026-01-05,Persian Gulf – Bay of Bengal,VLCC,39910.0,0.131,0.389,847.0,7.9,0.5,Ongoing Uncertainty
2026-01-05,Persian Gulf – Bay of Bengal,Suezmax,29802.0,0.148,0.32,845.0,8.6,0.8,Ongoing Uncertainty
2026-01-05,Persian Gulf – Bay of Bengal,Aframax,21255.0,0.16,0.333,806.0,8.6,1.0,Ongoing Uncertainty
2026-01-05,Persian Gulf – Bay of Bengal,LNG Carrier,50917.0,0.15,0.344,820.0,9.1,0.8,Ongoing Uncertainty
2026-01-05,Persian Gulf – Sea of Japan,VLCC,56090.0,0.13,0.38,785.0,8.9,0.5,Ongoing Uncertainty
2026-01-05,Persian Gulf – Sea of Japan,Suezmax,44774.0,0.141,0.364,802.0,8.2,0.6,Ongoing Uncertainty
2026-01-05,Persian Gulf – Sea of Japan,Aframax,32260.0,0.14,0.379,810.0,7.7,0.8,Ongoing Uncertainty
2026-01-05,Persian Gulf – Sea of Japan,LNG Carrier,75856.0,0.153,0.387,780.0,7.9,0.3,Ongoing Uncertainty
2026-01-05,Aden Gulf – Indian Ocean,VLCC,39444.0,0.14,0.335,852.0,8.6,0.2,Ongoing Uncertainty
2026-01-05,Aden Gulf – Indian Ocean,Suezmax,27032.0,0.156,0.37,781.0,8.6,0.7,Ongoing Uncertainty
2026-01-05,Aden Gulf – Indian Ocean,Aframax,18726.0,0.129,0.368,848.0,8.1,0.4,Ongoing Uncertainty
2026-01-05,Aden Gulf – Indian Ocean,LNG Carrier,46360.0,0.129,0.369,804.0,9.0,0.4,Ongoing Uncertainty
2026-01-05,Arabian Sea – South China Sea,VLCC,42372.0,0.148,0.34,783.0,9.3,0.9,Ongoing Uncertainty
2026-01-05,Arabian Sea – South China Sea,Suezmax,29204.0,0.131,0.361,853.0,9.2,0.7,Ongoing Uncertainty
2026-01-05,Arabian Sea – South China Sea,Aframax,21397.0,0.13,0.388,847.0,7.7,0.2,Ongoing Uncertainty
2026-01-05,Arabian Sea – South China Sea,LNG Carrier,54939.0,0.149,0.361,766.0,9.0,0.2,Ongoing Uncertainty
2026-01-12,Strait of Hormuz,VLCC,47521.0,0.382,0.57,775.0,2.3,3.3,Ongoing Uncertainty
2026-01-12,Strait of Hormuz,Suezmax,32895.0,0.376,0.542,807.0,2.1,2.2,Ongoing Uncertainty
2026-01-12,Strait of Hormuz,Aframax,25121.0,0.386,0.522,829.0,1.9,3.0,Ongoing Uncertainty
2026-01-12,Strait of Hormuz,LNG Carrier,64919.0,0.318,0.506,848.0,2.1,2.7,Ongoing Uncertainty
2026-01-12,Bab el-Mandeb / Red Sea,VLCC,47628.0,0.328,0.496,818.0,2.1,3.0,Ongoing Uncertainty
2026-01-12,Bab el-Mandeb / Red Sea,Suezmax,33681.0,0.327,0.567,787.0,2.2,2.8,Ongoing Uncertainty
2026-01-12,Bab el-Mandeb / Red Sea,Aframax,23053.0,0.341,0.545,788.0,2.2,3.7,Ongoing Uncertainty
2026-01-12,Bab el-Mandeb / Red Sea,LNG Carrier,64056.0,0.367,0.534,822.0,2.3,2.5,Ongoing Uncertainty
2026-01-12,Suez Canal,VLCC,52404.0,0.143,0.357,818.0,1.1,0.5,Ongoing Uncertainty
2026-01-12,Suez Canal,Suezmax,35600.0,0.144,0.38,781.0,1.1,0.5,Ongoing Uncertainty
2026-01-12,Suez Canal,Aframax,26351.0,0.161,0.331,786.0,1.0,0.5,Ongoing Uncertainty
2026-01-12,Suez Canal,LNG Carrier,71888.0,0.154,0.34,836.0,1.1,0.4,Ongoing Uncertainty
2026-01-12,Strait of Malacca,VLCC,34594.0,0.136,0.389,807.0,1.1,0.2,Ongoing Uncertainty
2026-01-12,Strait of Malacca,Suezmax,22161.0,0.159,0.376,832.0,1.1,0.5,Ongoing Uncertainty
2026-01-12,Strait of Malacca,Aframax,16809.0,0.143,0.339,793.0,1.0,0.4,Ongoing Uncertainty
2026-01-12,Strait of Malacca,LNG Carrier,42641.0,0.142,0.364,768.0,1.0,0.9,Ongoing Uncertainty
2026-01-12,Cape of Good Hope (reroute),VLCC,77007.0,0.142,0.373,823.0,15.3,0.9,Ongoing Uncertainty
2026-01-12,Cape of Good Hope (reroute),Suezmax,51207.0,0.154,0.367,783.0,13.5,0.9,Ongoing Uncertainty
2026-01-12,Cape of Good Hope (reroute),Aframax,35032.0,0.158,0.321,854.0,13.6,0.4,Ongoing Uncertainty
2026-01-12,Cape of Good Hope (reroute),LNG Carrier,96041.0,0.149,0.365,823.0,14.9,0.8,Ongoing Uncertainty
2026-01-12,Persian Gulf – East China Sea,VLCC,57239.0,0.154,0.327,834.0,9.0,0.9,Ongoing Uncertainty
2026-01-12,Persian Gulf – East China Sea,Suezmax,42938.0,0.155,0.368,830.0,8.7,0.8,Ongoing Uncertainty
2026-01-12,Persian Gulf – East China Sea,Aframax,26436.0,0.128,0.389,818.0,9.0,0.4,Ongoing Uncertainty
2026-01-12,Persian Gulf – East China Sea,LNG Carrier,78965.0,0.131,0.37,827.0,8.6,0.8,Ongoing Uncertainty
2026-01-12,Persian Gulf – Bay of Bengal,VLCC,41816.0,0.156,0.335,842.0,8.1,0.8,Ongoing Uncertainty
2026-01-12,Persian Gulf – Bay of Bengal,Suezmax,31225.0,0.152,0.322,816.0,7.7,0.9,Ongoing Uncertainty
2026-01-12,Persian Gulf – Bay of Bengal,Aframax,20621.0,0.159,0.354,791.0,9.2,0.8,Ongoing Uncertainty
2026-01-12,Persian Gulf – Bay of Bengal,LNG Carrier,58870.0,0.151,0.345,805.0,9.3,0.9,Ongoing Uncertainty
2026-01-12,Persian Gulf – Sea of Japan,VLCC,56735.0,0.153,0.356,783.0,8.4,0.7,Ongoing Uncertainty
2026-01-12,Persian Gulf – Sea of Japan,Suezmax,43384.0,0.148,0.372,790.0,9.1,1.0,Ongoing Uncertainty
2026-01-12,Persian Gulf – Sea of Japan,Aframax,30605.0,0.14,0.33,803.0,8.2,0.3,Ongoing Uncertainty
2026-01-12,Persian Gulf – Sea of Japan,LNG Carrier,77111.0,0.153,0.341,821.0,8.3,0.2,Ongoing Uncertainty
2026-01-12,Aden Gulf – Indian Ocean,VLCC,36949.0,0.159,0.388,798.0,8.7,0.6,Ongoing Uncertainty
2026-01-12,Aden Gulf – Indian Ocean,Suezmax,25130.0,0.158,0.331,849.0,7.8,0.9,Ongoing Uncertainty
2026-01-12,Aden Gulf – Indian Ocean,Aframax,20456.0,0.146,0.378,778.0,9.1,0.6,Ongoing Uncertainty
2026-01-12,Aden Gulf – Indian Ocean,LNG Carrier,50693.0,0.158,0.39,810.0,8.5,0.4,Ongoing Uncertainty
2026-01-12,Arabian Sea – South China Sea,VLCC,41394.0,0.141,0.344,808.0,7.6,0.6,Ongoing Uncertainty
2026-01-12,Arabian Sea – South China Sea,Suezmax,31129.0,0.157,0.376,759.0,8.5,0.5,Ongoing Uncertainty
2026-01-12,Arabian Sea – South China Sea,Aframax,20363.0,0.159,0.367,792.0,9.0,0.4,Ongoing Uncertainty
2026-01-12,Arabian Sea – South China Sea,LNG Carrier,52881.0,0.145,0.342,839.0,8.1,0.8,Ongoing Uncertainty
2026-01-19,Strait of Hormuz,VLCC,51814.0,0.398,0.493,790.0,2.0,1.8,Ongoing Uncertainty
2026-01-19,Strait of Hormuz,Suezmax,32411.0,0.326,0.544,796.0,2.1,3.5,Ongoing Uncertainty
2026-01-19,Strait of Hormuz,Aframax,26565.0,0.386,0.553,761.0,2.2,0.9,Ongoing Uncertainty
2026-01-19,Strait of Hormuz,LNG Carrier,64577.0,0.373,0.529,793.0,2.0,0.8,Ongoing Uncertainty
2026-01-19,Bab el-Mandeb / Red Sea,VLCC,47352.0,0.355,0.55,781.0,2.1,1.9,Ongoing Uncertainty
2026-01-19,Bab el-Mandeb / Red Sea,Suezmax,31007.0,0.388,0.515,822.0,2.1,2.5,Ongoing Uncertainty
2026-01-19,Bab el-Mandeb / Red Sea,Aframax,21384.0,0.369,0.487,830.0,2.1,1.5,Ongoing Uncertainty
2026-01-19,Bab el-Mandeb / Red Sea,LNG Carrier,62693.0,0.403,0.51,851.0,2.2,1.5,Ongoing Uncertainty
2026-01-19,Suez Canal,VLCC,50137.0,0.135,0.345,842.0,1.0,0.5,Ongoing Uncertainty
2026-01-19,Suez Canal,Suezmax,39264.0,0.16,0.385,835.0,1.0,0.3,Ongoing Uncertainty
2026-01-19,Suez Canal,Aframax,24526.0,0.127,0.328,792.0,1.0,0.2,Ongoing Uncertainty
2026-01-19,Suez Canal,LNG Carrier,74270.0,0.135,0.333,792.0,1.0,0.4,Ongoing Uncertainty
2026-01-19,Strait of Malacca,VLCC,31951.0,0.161,0.353,802.0,1.1,0.9,Ongoing Uncertainty
2026-01-19,Strait of Malacca,Suezmax,24540.0,0.153,0.371,813.0,1.1,0.4,Ongoing Uncertainty
2026-01-19,Strait of Malacca,Aframax,16535.0,0.141,0.361,770.0,1.2,0.4,Ongoing Uncertainty
2026-01-19,Strait of Malacca,LNG Carrier,44421.0,0.146,0.364,788.0,1.0,0.4,Ongoing Uncertainty
2026-01-19,Cape of Good Hope (reroute),VLCC,67207.0,0.154,0.333,817.0,16.3,0.3,Ongoing Uncertainty
2026-01-19,Cape of Good Hope (reroute),Suezmax,50431.0,0.145,0.371,829.0,15.5,0.3,Ongoing Uncertainty
2026-01-19,Cape of Good Hope (reroute),Aframax,35787.0,0.137,0.332,809.0,15.8,0.5,Ongoing Uncertainty
2026-01-19,Cape of Good Hope (reroute),LNG Carrier,96208.0,0.127,0.367,783.0,13.8,0.6,Ongoing Uncertainty
2026-01-19,Persian Gulf – East China Sea,VLCC,60317.0,0.15,0.347,773.0,8.8,0.3,Ongoing Uncertainty
2026-01-19,Persian Gulf – East China Sea,Suezmax,42051.0,0.154,0.321,829.0,8.1,0.7,Ongoing Uncertainty
2026-01-19,Persian Gulf – East China Sea,Aframax,27607.0,0.143,0.334,778.0,9.2,0.8,Ongoing Uncertainty
2026-01-19,Persian Gulf – East China Sea,LNG Carrier,69351.0,0.155,0.333,788.0,8.6,0.6,Ongoing Uncertainty
2026-01-19,Persian Gulf – Bay of Bengal,VLCC,39545.0,0.144,0.325,780.0,8.4,0.5,Ongoing Uncertainty
2026-01-19,Persian Gulf – Bay of Bengal,Suezmax,30515.0,0.143,0.369,774.0,7.7,0.3,Ongoing Uncertainty
2026-01-19,Persian Gulf – Bay of Bengal,Aframax,22566.0,0.127,0.329,765.0,8.1,0.6,Ongoing Uncertainty
2026-01-19,Persian Gulf – Bay of Bengal,LNG Carrier,55982.0,0.136,0.378,773.0,9.0,0.9,Ongoing Uncertainty
2026-01-19,Persian Gulf – Sea of Japan,VLCC,60669.0,0.132,0.351,806.0,9.0,0.4,Ongoing Uncertainty
2026-01-19,Persian Gulf – Sea of Japan,Suezmax,40950.0,0.139,0.386,761.0,9.1,0.9,Ongoing Uncertainty
2026-01-19,Persian Gulf – Sea of Japan,Aframax,28369.0,0.156,0.332,839.0,7.9,0.3,Ongoing Uncertainty
2026-01-19,Persian Gulf – Sea of Japan,LNG Carrier,81732.0,0.157,0.326,844.0,9.0,0.4,Ongoing Uncertainty
2026-01-19,Aden Gulf – Indian Ocean,VLCC,40328.0,0.151,0.33,805.0,8.6,0.6,Ongoing Uncertainty
2026-01-19,Aden Gulf – Indian Ocean,Suezmax,26820.0,0.157,0.352,773.0,8.6,0.2,Ongoing Uncertainty
2026-01-19,Aden Gulf – Indian Ocean,Aframax,20690.0,0.154,0.352,777.0,8.5,0.6,Ongoing Uncertainty
2026-01-19,Aden Gulf – Indian Ocean,LNG Carrier,48753.0,0.141,0.354,766.0,8.7,0.7,Ongoing Uncertainty
2026-01-19,Arabian Sea – South China Sea,VLCC,43357.0,0.139,0.387,770.0,7.7,0.3,Ongoing Uncertainty
2026-01-19,Arabian Sea – South China Sea,Suezmax,30585.0,0.155,0.338,789.0,9.2,0.8,Ongoing Uncertainty
2026-01-19,Arabian Sea – South China Sea,Aframax,22604.0,0.155,0.386,772.0,7.9,0.8,Ongoing Uncertainty
2026-01-19,Arabian Sea – South China Sea,LNG Carrier,58518.0,0.147,0.351,780.0,7.7,0.7,Ongoing Uncertainty
2026-01-26,Strait of Hormuz,VLCC,48800.0,0.349,0.522,839.0,2.2,3.9,Ongoing Uncertainty
2026-01-26,Strait of Hormuz,Suezmax,34402.0,0.373,0.568,814.0,2.0,4.1,Ongoing Uncertainty
2026-01-26,Strait of Hormuz,Aframax,23274.0,0.352,0.508,758.0,2.2,1.9,Ongoing Uncertainty
2026-01-26,Strait of Hormuz,LNG Carrier,69787.0,0.341,0.504,798.0,2.0,2.2,Ongoing Uncertainty
2026-01-26,Bab el-Mandeb / Red Sea,VLCC,47260.0,0.369,0.469,803.0,2.3,1.8,Ongoing Uncertainty
2026-01-26,Bab el-Mandeb / Red Sea,Suezmax,31470.0,0.318,0.506,852.0,2.3,0.9,Ongoing Uncertainty
2026-01-26,Bab el-Mandeb / Red Sea,Aframax,24598.0,0.358,0.499,800.0,1.9,3.3,Ongoing Uncertainty
2026-01-26,Bab el-Mandeb / Red Sea,LNG Carrier,58448.0,0.361,0.565,783.0,2.2,1.1,Ongoing Uncertainty
2026-01-26,Suez Canal,VLCC,52711.0,0.149,0.332,811.0,1.0,0.2,Ongoing Uncertainty
2026-01-26,Suez Canal,Suezmax,36451.0,0.135,0.33,781.0,1.1,0.7,Ongoing Uncertainty
2026-01-26,Suez Canal,Aframax,27739.0,0.135,0.374,843.0,1.1,1.0,Ongoing Uncertainty
2026-01-26,Suez Canal,LNG Carrier,69050.0,0.143,0.351,769.0,1.0,1.0,Ongoing Uncertainty
2026-01-26,Strait of Malacca,VLCC,33308.0,0.129,0.331,808.0,1.0,0.7,Ongoing Uncertainty
2026-01-26,Strait of Malacca,Suezmax,24868.0,0.144,0.324,762.0,1.0,1.0,Ongoing Uncertainty
2026-01-26,Strait of Malacca,Aframax,17419.0,0.143,0.38,771.0,1.1,0.5,Ongoing Uncertainty
2026-01-26,Strait of Malacca,LNG Carrier,42916.0,0.134,0.34,834.0,1.1,0.4,Ongoing Uncertainty
2026-01-26,Cape of Good Hope (reroute),VLCC,76358.0,0.129,0.381,814.0,15.8,0.5,Ongoing Uncertainty
2026-01-26,Cape of Good Hope (reroute),Suezmax,48130.0,0.14,0.373,844.0,14.0,0.2,Ongoing Uncertainty
2026-01-26,Cape of Good Hope (reroute),Aframax,33247.0,0.131,0.322,854.0,15.4,0.5,Ongoing Uncertainty
2026-01-26,Cape of Good Hope (reroute),LNG Carrier,97412.0,0.129,0.382,844.0,15.2,0.3,Ongoing Uncertainty
2026-01-26,Persian Gulf – East China Sea,VLCC,53889.0,0.127,0.382,833.0,9.0,0.7,Ongoing Uncertainty
2026-01-26,Persian Gulf – East China Sea,Suezmax,42374.0,0.147,0.365,822.0,9.2,0.6,Ongoing Uncertainty
2026-01-26,Persian Gulf – East China Sea,Aframax,28133.0,0.145,0.36,787.0,9.0,0.8,Ongoing Uncertainty
2026-01-26,Persian Gulf – East China Sea,LNG Carrier,70024.0,0.143,0.373,830.0,9.3,0.5,Ongoing Uncertainty
2026-01-26,Persian Gulf – Bay of Bengal,VLCC,45245.0,0.143,0.323,839.0,9.0,0.9,Ongoing Uncertainty
2026-01-26,Persian Gulf – Bay of Bengal,Suezmax,27968.0,0.15,0.328,826.0,7.8,0.6,Ongoing Uncertainty
2026-01-26,Persian Gulf – Bay of Bengal,Aframax,22624.0,0.146,0.371,837.0,8.2,0.2,Ongoing Uncertainty
2026-01-26,Persian Gulf – Bay of Bengal,LNG Carrier,58737.0,0.159,0.385,843.0,8.8,1.0,Ongoing Uncertainty
2026-01-26,Persian Gulf – Sea of Japan,VLCC,61450.0,0.158,0.386,778.0,9.0,0.6,Ongoing Uncertainty
2026-01-26,Persian Gulf – Sea of Japan,Suezmax,44782.0,0.149,0.381,788.0,7.7,0.9,Ongoing Uncertainty
2026-01-26,Persian Gulf – Sea of Japan,Aframax,29250.0,0.145,0.346,782.0,8.9,0.7,Ongoing Uncertainty
2026-01-26,Persian Gulf – Sea of Japan,LNG Carrier,73665.0,0.149,0.34,841.0,8.5,0.4,Ongoing Uncertainty
2026-01-26,Aden Gulf – Indian Ocean,VLCC,36515.0,0.16,0.374,808.0,8.6,1.0,Ongoing Uncertainty
2026-01-26,Aden Gulf – Indian Ocean,Suezmax,29148.0,0.161,0.39,774.0,8.5,0.6,Ongoing Uncertainty
2026-01-26,Aden Gulf – Indian Ocean,Aframax,19475.0,0.154,0.368,827.0,8.0,0.4,Ongoing Uncertainty
2026-01-26,Aden Gulf – Indian Ocean,LNG Carrier,49237.0,0.142,0.339,798.0,8.0,0.7,Ongoing Uncertainty
2026-01-26,Arabian Sea – South China Sea,VLCC,43062.0,0.153,0.328,776.0,8.5,0.4,Ongoing Uncertainty
2026-01-26,Arabian Sea – South China Sea,Suezmax,30150.0,0.159,0.346,774.0,8.1,0.4,Ongoing Uncertainty
2026-01-26,Arabian Sea – South China Sea,Aframax,22134.0,0.135,0.387,806.0,8.3,0.3,Ongoing Uncertainty
2026-01-26,Arabian Sea – South China Sea,LNG Carrier,56549.0,0.155,0.356,767.0,8.2,0.8,Ongoing Uncertainty
2026-02-02,Strait of Hormuz,VLCC,53628.0,0.368,0.571,768.0,2.3,4.0,Ongoing Uncertainty
2026-02-02,Strait of Hormuz,Suezmax,33462.0,0.333,0.526,770.0,1.9,3.0,Ongoing Uncertainty
2026-02-02,Strait of Hormuz,Aframax,25362.0,0.35,0.502,822.0,2.1,1.7,Ongoing Uncertainty
2026-02-02,Strait of Hormuz,LNG Carrier,67626.0,0.325,0.561,831.0,2.2,1.0,Ongoing Uncertainty
2026-02-02,Bab el-Mandeb / Red Sea,VLCC,46877.0,0.358,0.557,769.0,2.1,3.0,Ongoing Uncertainty
2026-02-02,Bab el-Mandeb / Red Sea,Suezmax,30500.0,0.318,0.472,833.0,2.3,3.9,Ongoing Uncertainty
2026-02-02,Bab el-Mandeb / Red Sea,Aframax,21962.0,0.377,0.522,801.0,2.1,1.6,Ongoing Uncertainty
2026-02-02,Bab el-Mandeb / Red Sea,LNG Carrier,57755.0,0.323,0.515,793.0,2.1,1.2,Ongoing Uncertainty
2026-02-02,Suez Canal,VLCC,56828.0,0.145,0.355,842.0,1.0,0.7,Ongoing Uncertainty
2026-02-02,Suez Canal,Suezmax,39318.0,0.135,0.342,818.0,1.1,0.3,Ongoing Uncertainty
2026-02-02,Suez Canal,Aframax,28578.0,0.161,0.343,808.0,1.0,0.3,Ongoing Uncertainty
2026-02-02,Suez Canal,LNG Carrier,73432.0,0.136,0.332,760.0,1.1,0.7,Ongoing Uncertainty
2026-02-02,Strait of Malacca,VLCC,31489.0,0.145,0.364,853.0,1.1,0.8,Ongoing Uncertainty
2026-02-02,Strait of Malacca,Suezmax,22448.0,0.141,0.387,786.0,1.1,0.6,Ongoing Uncertainty
2026-02-02,Strait of Malacca,Aframax,17051.0,0.145,0.354,826.0,1.2,0.5,Ongoing Uncertainty
2026-02-02,Strait of Malacca,LNG Carrier,46326.0,0.134,0.333,842.0,1.0,1.0,Ongoing Uncertainty
2026-02-02,Cape of Good Hope (reroute),VLCC,68789.0,0.14,0.342,809.0,16.3,0.9,Ongoing Uncertainty
2026-02-02,Cape of Good Hope (reroute),Suezmax,50654.0,0.148,0.351,828.0,14.0,1.0,Ongoing Uncertainty
2026-02-02,Cape of Good Hope (reroute),Aframax,37715.0,0.135,0.382,838.0,15.1,0.3,Ongoing Uncertainty
2026-02-02,Cape of Good Hope (reroute),LNG Carrier,93080.0,0.152,0.353,790.0,16.3,1.0,Ongoing Uncertainty
2026-02-02,Persian Gulf – East China Sea,VLCC,56658.0,0.132,0.361,790.0,7.9,0.4,Ongoing Uncertainty
2026-02-02,Persian Gulf – East China Sea,Suezmax,41054.0,0.161,0.328,798.0,9.1,0.4,Ongoing Uncertainty
2026-02-02,Persian Gulf – East China Sea,Aframax,26538.0,0.14,0.333,793.0,9.0,0.6,Ongoing Uncertainty
2026-02-02,Persian Gulf – East China Sea,LNG Carrier,80032.0,0.148,0.368,769.0,8.2,0.9,Ongoing Uncertainty
2026-02-02,Persian Gulf – Bay of Bengal,VLCC,39304.0,0.147,0.358,805.0,9.3,0.4,Ongoing Uncertainty
2026-02-02,Persian Gulf – Bay of Bengal,Suezmax,29001.0,0.142,0.37,833.0,8.3,0.9,Ongoing Uncertainty
2026-02-02,Persian Gulf – Bay of Bengal,Aframax,21882.0,0.137,0.367,827.0,9.1,0.8,Ongoing Uncertainty
