country_key,date_key,fuel_type_key,conflict_phase_key,import_volume_kbpd,me_share_pct,alternative_source_pct,price_premium_pct,disruption_risk_score,spr_days_cover
4,20250801,6,4,67.2,67.21,40.77,13.63,5.5,187.0
5,20250801,1,4,352.1,13.73,60.85,2.47,1.5,44.0
5,20250801,2,4,112.1,13.63,63.03,2.96,1.0,53.0
5,20250801,3,4,39.7,14.4,62.95,2.74,1.1,81.0
5,20250801,4,4,49.2,13.66,60.46,2.7,1.1,42.0
5,20250801,5,4,29.1,14.6,62.81,2.91,1.0,65.0
5,20250801,6,4,18.8,13.73,61.25,2.66,0.8,50.0
6,20250801,1,4,455.0,17.22,58.97,3.38,1.4,46.0
6,20250801,2,4,151.8,16.65,61.5,3.46,1.2,40.0
6,20250801,3,4,50.0,16.68,59.28,2.86,1.5,30.0
6,20250801,4,4,65.8,17.26,60.26,3.29,1.1,38.0
6,20250801,5,4,39.4,17.46,57.56,2.97,1.8,38.0
6,20250801,6,4,22.9,16.83,59.3,3.44,1.2,39.0
7,20250801,1,4,504.5,52.39,55.19,9.84,4.5,32.0
7,20250801,2,4,143.5,49.68,60.18,10.41,4.0,18.0
7,20250801,3,4,48.3,52.86,57.52,9.42,4.6,33.0
7,20250801,4,4,63.4,52.96,53.95,9.65,3.8,48.0
7,20250801,5,4,40.9,51.57,58.02,9.73,3.9,31.0
7,20250801,6,4,22.9,53.65,54.63,10.68,4.3,42.0
8,20250801,1,4,214.8,21.26,59.18,3.53,2.1,49.0
8,20250801,2,4,65.8,20.65,60.31,3.74,1.8,55.0
8,20250801,3,4,21.9,20.96,56.9,3.63,2.2,44.0
8,20250801,4,4,29.4,20.16,60.59,3.73,1.8,30.0
8,20250801,5,4,18.1,20.46,62.17,3.61,1.7,31.0
8,20250801,6,4,11.8,20.02,62.77,4.14,1.2,45.0
9,20250801,1,4,157.9,55.46,53.84,10.42,4.6,29.0
9,20250801,2,4,48.0,57.05,54.38,11.22,4.5,29.0
9,20250801,3,4,16.5,55.4,55.78,11.54,4.4,49.0
9,20250801,4,4,21.1,56.02,52.68,9.57,5.1,39.0
9,20250801,5,4,13.3,54.54,58.27,11.35,4.5,33.0
9,20250801,6,4,8.3,55.33,54.98,12.05,5.1,41.0
10,20250801,1,4,251.1,11.04,57.69,2.31,0.8,49.0
10,20250801,2,4,74.2,11.49,59.95,2.07,0.5,30.0
10,20250801,3,4,24.7,11.68,57.07,2.11,0.9,59.0
10,20250801,4,4,33.4,11.33,59.77,2.33,0.7,51.0
10,20250801,5,4,20.7,11.17,58.94,2.32,1.0,51.0
10,20250801,6,4,12.9,11.12,62.25,2.06,0.4,31.0
11,20250801,1,4,241.5,71.51,40.23,13.83,5.5,33.0
11,20250801,2,4,77.8,70.72,40.08,13.99,6.0,39.0
11,20250801,3,4,22.9,71.95,38.56,14.45,5.8,40.0
11,20250801,4,4,34.7,69.4,39.85,13.2,6.1,47.0
11,20250801,5,4,21.6,72.02,36.0,12.67,5.4,36.0
11,20250801,6,4,11.8,72.26,38.73,14.4,5.3,44.0
12,20250801,1,4,74.3,37.98,58.92,7.91,2.8,48.0
12,20250801,2,4,24.7,38.11,60.27,7.72,3.4,34.0
12,20250801,3,4,7.3,39.45,60.01,7.29,3.7,37.0
12,20250801,4,4,9.8,41.03,59.94,7.12,2.9,52.0
12,20250801,5,4,6.3,40.62,63.56,8.41,3.5,49.0
12,20250801,6,4,4.0,39.57,56.94,8.28,3.7,47.0
13,20250801,1,4,421.1,71.12,40.58,13.7,6.3,56.0
13,20250801,2,4,124.7,70.85,40.3,13.42,5.9,40.0
13,20250801,3,4,41.8,73.43,35.58,13.97,6.3,38.0
13,20250801,4,4,60.6,71.48,39.92,15.63,6.2,36.0
13,20250801,5,4,37.4,71.98,35.9,15.53,5.5,44.0
13,20250801,6,4,20.4,70.5,37.74,12.95,6.4,38.0
14,20250801,1,4,657.1,77.45,33.94,13.26,6.4,36.0
14,20250801,2,4,186.7,73.04,35.27,15.8,6.0,40.0
14,20250801,3,4,65.9,72.37,38.83,14.08,6.0,46.0
14,20250801,4,4,81.1,77.05,32.81,15.51,6.6,43.0
14,20250801,5,4,51.2,77.65,30.4,15.42,6.4,33.0
14,20250801,6,4,32.0,78.12,29.72,13.99,6.2,28.0
15,20250801,1,4,80.5,27.24,57.23,4.66,2.2,30.0
15,20250801,2,4,22.8,26.94,61.4,5.11,1.7,27.0
15,20250801,3,4,7.5,26.0,63.1,4.73,2.5,49.0
15,20250801,4,4,9.9,27.29,62.57,4.98,2.0,35.0
15,20250801,5,4,6.4,27.36,58.98,4.76,2.4,35.0
15,20250801,6,4,4.0,25.94,56.52,4.7,2.4,23.0
16,20250801,1,4,39.5,87.43,22.11,15.93,7.4,33.0
16,20250801,2,4,11.4,86.91,22.1,16.49,7.3,29.0
16,20250801,3,4,3.7,84.83,25.92,16.07,7.1,43.0
16,20250801,4,4,5.1,81.86,26.44,16.97,7.2,47.0
16,20250801,5,4,3.2,83.61,24.79,17.66,6.7,45.0
16,20250801,6,4,2.0,85.58,22.98,16.24,7.2,41.0
17,20250801,1,4,38.6,33.76,59.77,7.04,2.3,53.0
17,20250801,2,4,11.0,32.58,61.21,5.71,2.6,34.0
17,20250801,3,4,3.9,32.43,58.8,5.74,2.3,27.0
17,20250801,4,4,5.5,32.38,58.01,7.05,2.5,61.0
17,20250801,5,4,3.1,32.45,58.59,6.99,2.5,37.0
17,20250801,6,4,1.9,33.27,58.63,6.11,2.8,38.0
18,20250801,1,4,24.9,38.8,62.55,8.02,3.2,37.0
18,20250801,2,4,7.3,36.71,57.05,7.61,3.2,29.0
18,20250801,3,4,2.5,36.49,59.14,6.39,3.3,52.0
18,20250801,4,4,3.4,38.57,62.67,7.11,3.6,39.0
18,20250801,5,4,2.0,39.06,61.24,6.93,2.8,38.0
18,20250801,6,4,1.3,37.13,58.97,6.87,3.0,44.0
19,20250801,1,4,8.5,9.24,59.27,1.93,0.5,33.0
19,20250801,2,4,2.6,9.44,57.74,1.84,0.8,36.0
19,20250801,3,4,0.8,9.67,59.77,1.8,0.5,49.0
19,20250801,4,4,1.2,9.17,60.99,1.67,0.3,47.0
19,20250801,5,4,0.7,9.06,61.64,1.95,0.4,47.0
19,20250801,6,4,0.4,9.33,61.0,1.84,0.3,45.0
20,20250801,1,4,14.8,4.88,57.77,0.83,-0.0,30.0
20,20250801,2,4,4.2,4.88,57.79,0.8,0.5,31.0
20,20250801,3,4,1.6,4.64,57.65,0.94,0.6,46.0
20,20250801,4,4,1.9,4.7,63.35,0.97,0.5,51.0
20,20250801,5,4,1.2,4.71,62.28,0.95,0.2,36.0
20,20250801,6,4,0.7,4.73,62.37,0.94,0.9,34.0
1,20250901,1,4,5625.3,40.9,61.59,8.03,3.5,81.0
1,20250901,2,4,1960.6,40.25,63.47,7.75,3.4,84.0
1,20250901,3,4,588.9,42.71,59.24,7.71,3.6,82.0
1,20250901,4,4,808.7,42.87,58.88,8.03,3.5,84.0
1,20250901,5,4,498.2,40.25,57.58,7.63,3.0,84.0
1,20250901,6,4,311.6,40.69,58.36,8.6,3.6,100.0
2,20250901,1,4,2649.8,58.1,49.94,12.05,4.8,75.0
2,20250901,2,4,697.3,58.09,48.91,11.05,4.6,69.0
2,20250901,3,4,242.3,58.97,52.87,11.67,5.1,61.0
2,20250901,4,4,342.1,57.95,49.53,11.32,5.1,69.0
2,20250901,5,4,214.3,58.22,48.41,11.16,4.5,85.0
2,20250901,6,4,115.2,58.89,49.4,10.81,4.5,73.0
3,20250901,1,4,1476.7,80.39,30.19,15.11,6.9,224.0
3,20250901,2,4,423.1,85.89,24.77,17.17,6.9,232.0
3,20250901,3,4,141.2,82.5,28.73,15.9,6.5,227.0
3,20250901,4,4,215.5,79.45,28.9,16.48,6.5,233.0
3,20250901,5,4,117.8,80.2,31.05,16.96,6.3,246.0
3,20250901,6,4,77.1,82.3,26.53,16.33,7.0,228.0
4,20250901,1,4,1477.3,67.9,40.32,11.92,5.5,175.0
4,20250901,2,4,414.9,69.45,41.53,13.96,5.6,179.0
4,20250901,3,4,147.6,66.61,43.69,13.71,5.3,172.0
4,20250901,4,4,172.8,65.11,42.75,12.15,5.5,192.0
4,20250901,5,4,119.4,66.97,40.43,12.49,5.6,182.0
4,20250901,6,4,65.9,67.94,40.65,11.61,6.0,179.0
5,20250901,1,4,384.8,13.63,62.42,2.48,1.1,61.0
5,20250901,2,4,120.1,14.36,61.85,2.47,0.9,60.0
5,20250901,3,4,34.8,13.94,60.36,2.97,1.3,55.0
5,20250901,4,4,51.5,14.4,62.27,2.67,0.9,59.0
5,20250901,5,4,29.8,14.28,61.63,2.5,1.4,43.0
5,20250901,6,4,17.8,14.66,61.32,2.99,0.7,53.0
6,20250901,1,4,460.9,16.49,62.23,3.21,1.5,33.0
6,20250901,2,4,145.8,16.58,60.71,3.02,1.6,37.0
6,20250901,3,4,51.7,17.22,56.9,3.15,1.4,46.0
6,20250901,4,4,61.0,16.49,56.96,2.99,1.5,26.0
6,20250901,5,4,38.5,17.5,59.55,3.29,1.1,38.0
6,20250901,6,4,23.4,17.47,62.37,3.0,1.5,33.0
7,20250901,1,4,517.0,51.73,56.28,10.93,4.0,33.0
7,20250901,2,4,143.0,50.5,61.85,9.8,4.3,39.0
7,20250901,3,4,45.6,52.87,59.96,10.68,4.5,37.0
7,20250901,4,4,69.7,52.8,59.17,10.65,4.4,41.0
7,20250901,5,4,37.7,49.75,61.97,10.82,4.2,43.0
7,20250901,6,4,23.3,52.33,54.13,10.87,4.7,22.0
8,20250901,1,4,209.9,20.69,58.78,3.67,1.9,43.0
8,20250901,2,4,69.1,21.12,59.7,3.92,1.6,38.0
8,20250901,3,4,23.8,19.97,60.62,4.17,1.5,49.0
8,20250901,4,4,28.4,20.1,61.37,3.92,1.5,39.0
8,20250901,5,4,19.4,20.24,59.36,3.57,2.0,44.0
8,20250901,6,4,11.2,20.71,56.66,3.79,1.3,34.0
9,20250901,1,4,171.0,56.93,49.99,12.07,5.1,38.0
9,20250901,2,4,51.6,55.28,55.4,10.17,4.9,42.0
9,20250901,3,4,17.4,54.49,56.16,11.68,4.8,56.0
9,20250901,4,4,22.2,56.68,52.12,11.37,4.1,42.0
9,20250901,5,4,12.5,58.54,52.25,11.68,4.3,22.0
9,20250901,6,4,7.7,58.33,50.99,11.7,4.8,45.0
10,20250901,1,4,256.1,11.36,60.56,2.11,0.6,33.0
10,20250901,2,4,78.4,11.32,58.99,2.1,1.0,39.0
10,20250901,3,4,22.8,11.6,58.03,2.22,1.2,43.0
10,20250901,4,4,31.2,11.7,63.31,2.24,1.0,36.0
10,20250901,5,4,20.6,11.07,58.14,1.98,0.6,56.0
10,20250901,6,4,11.5,11.02,57.14,2.14,0.6,50.0
11,20250901,1,4,233.2,70.89,37.96,14.14,5.5,47.0
11,20250901,2,4,72.4,69.99,37.34,14.34,5.6,41.0
11,20250901,3,4,23.3,70.8,38.39,12.15,5.6,39.0
11,20250901,4,4,31.9,70.34,38.66,14.97,6.0,61.0
11,20250901,5,4,18.9,73.1,38.18,12.44,6.0,27.0
11,20250901,6,4,11.4,73.08,37.63,13.65,5.6,32.0
12,20250901,1,4,76.8,40.61,62.8,6.8,3.2,39.0
12,20250901,2,4,22.3,40.04,57.92,7.94,3.2,41.0
12,20250901,3,4,7.9,39.69,62.45,8.13,3.4,43.0
12,20250901,4,4,9.6,40.49,57.35,6.82,3.3,50.0
12,20250901,5,4,6.6,40.54,58.69,8.33,3.3,35.0
12,20250901,6,4,3.8,39.21,61.95,8.39,2.8,43.0
13,20250901,1,4,428.8,75.85,35.55,12.5,6.4,41.0
13,20250901,2,4,134.5,75.6,33.6,12.51,5.7,45.0
13,20250901,3,4,41.6,75.1,34.78,12.46,5.9,37.0
13,20250901,4,4,59.3,72.13,37.08,13.57,6.2,40.0
13,20250901,5,4,38.4,71.13,39.35,15.3,5.8,41.0
13,20250901,6,4,23.2,74.67,35.38,12.98,5.8,52.0
14,20250901,1,4,639.9,78.18,32.6,13.19,6.2,51.0
14,20250901,2,4,180.1,75.46,34.98,15.82,6.3,36.0
14,20250901,3,4,62.6,73.14,38.4,15.53,6.5,33.0
14,20250901,4,4,83.0,74.22,36.61,14.27,5.8,37.0
14,20250901,5,4,56.6,73.65,36.73,14.7,6.2,26.0
14,20250901,6,4,30.2,77.77,30.34,13.85,6.6,47.0
15,20250901,1,4,84.4,25.77,62.31,5.49,2.2,43.0
15,20250901,2,4,25.0,25.66,56.49,4.52,1.9,31.0
15,20250901,3,4,8.3,26.21,59.7,4.58,2.6,40.0
15,20250901,4,4,11.0,26.57,59.02,4.52,1.8,33.0
15,20250901,5,4,6.4,25.64,57.97,5.22,2.2,40.0
15,20250901,6,4,3.9,25.67,58.04,4.6,2.2,29.0
16,20250901,1,4,39.2,82.4,28.11,17.77,7.3,30.0
16,20250901,2,4,11.4,83.18,25.01,14.96,7.1,42.0
16,20250901,3,4,4.0,85.32,23.33,17.46,6.7,42.0
16,20250901,4,4,4.8,84.32,23.8,14.92,6.5,45.0
16,20250901,5,4,3.2,84.48,24.05,15.78,7.4,38.0
16,20250901,6,4,1.9,85.05,25.12,17.86,6.9,30.0
17,20250901,1,4,38.1,31.86,60.11,6.5,2.4,51.0
17,20250901,2,4,11.7,34.21,60.42,6.31,2.2,42.0
17,20250901,3,4,3.6,32.35,61.06,6.27,3.0,37.0
17,20250901,4,4,5.2,33.55,58.71,5.94,2.6,43.0
17,20250901,5,4,3.2,33.36,57.83,5.73,2.8,45.0
17,20250901,6,4,1.9,32.33,62.23,5.76,3.2,35.0
18,20250901,1,4,22.8,38.55,58.67,6.83,2.6,43.0
18,20250901,2,4,7.1,37.07,57.49,7.41,2.9,40.0
18,20250901,3,4,2.3,38.21,61.93,7.7,3.5,44.0
18,20250901,4,4,3.4,37.49,58.61,6.58,3.5,28.0
18,20250901,5,4,2.1,38.33,60.0,7.01,2.7,51.0
18,20250901,6,4,1.2,37.05,61.28,7.15,2.9,43.0
19,20250901,1,4,8.2,9.61,57.98,1.93,1.0,39.0
19,20250901,2,4,2.7,9.54,61.66,1.63,0.9,55.0
19,20250901,3,4,0.9,9.56,60.88,1.65,0.6,47.0
19,20250901,4,4,1.2,9.6,63.54,1.98,0.8,29.0
19,20250901,5,4,0.8,9.38,62.17,1.6,1.1,39.0
19,20250901,6,4,0.5,9.31,63.2,1.86,0.4,47.0
20,20250901,1,4,14.5,4.55,63.11,0.84,0.8,35.0
20,20250901,2,4,4.3,4.67,60.76,0.85,0.6,36.0
20,20250901,3,4,1.5,4.63,60.43,0.89,0.2,25.0
20,20250901,4,4,1.9,4.6,62.98,0.97,0.4,37.0
20,20250901,5,4,1.3,4.76,59.7,0.99,0.7,40.0
20,20250901,6,4,0.7,4.74,56.48,0.87,0.0,30.0
1,20251001,1,5,6440.8,42.22,59.45,4.41,2.1,92.0
1,20251001,2,5,1839.2,43.06,60.08,3.96,2.0,80.0
1,20251001,3,5,643.9,41.74,62.61,4.17,2.2,75.0
1,20251001,4,5,857.4,42.39,58.85,3.83,2.8,90.0
1,20251001,5,5,510.4,42.65,56.88,3.68,2.8,81.0
1,20251001,6,5,326.2,41.25,60.97,3.98,2.5,98.0
2,20251001,1,5,2673.9,58.55,48.03,4.93,3.1,76.0
2,20251001,2,5,824.2,61.87,42.44,6.07,3.6,76.0
2,20251001,3,5,277.6,59.71,46.07,5.27,3.6,57.0
2,20251001,4,5,369.4,60.15,44.67,5.6,3.8,70.0
2,20251001,5,5,231.7,58.91,45.77,5.75,3.9,63.0
2,20251001,6,5,138.2,61.49,44.57,5.92,3.7,61.0
3,20251001,1,5,1795.5,86.63,17.9,7.21,5.4,226.0
3,20251001,2,5,476.5,85.13,19.57,7.0,5.3,223.0
3,20251001,3,5,157.2,83.57,21.15,8.38,4.9,234.0
3,20251001,4,5,213.4,82.69,22.7,7.43,5.1,239.0
3,20251001,5,5,142.8,84.2,21.66,7.09,4.7,217.0
3,20251001,6,5,88.9,88.48,16.18,7.32,4.9,221.0
4,20251001,1,5,1475.4,70.43,34.35,7.04,3.6,179.0
4,20251001,2,5,447.1,70.24,35.48,6.85,3.9,180.0
4,20251001,3,5,145.6,69.24,35.19,6.76,4.3,187.0
4,20251001,4,5,214.6,70.54,32.37,6.49,3.6,176.0
4,20251001,5,5,129.7,70.28,32.8,7.0,3.8,186.0
4,20251001,6,5,72.7,71.59,34.39,6.43,3.9,174.0
5,20251001,1,5,356.3,14.91,61.08,1.29,0.8,56.0
5,20251001,2,5,119.5,15.01,61.75,1.48,0.5,51.0
5,20251001,3,5,38.8,15.12,58.49,1.5,0.4,50.0
5,20251001,4,5,49.1,14.26,60.22,1.28,0.5,48.0
5,20251001,5,5,33.0,14.39,60.09,1.47,1.2,42.0
5,20251001,6,5,18.2,14.59,61.91,1.32,0.8,53.0
6,20251001,1,5,491.7,17.52,62.96,1.75,1.2,36.0
6,20251001,2,5,157.2,17.57,57.15,1.72,0.7,26.0
6,20251001,3,5,49.6,17.71,60.31,1.64,1.4,30.0
6,20251001,4,5,63.7,17.03,61.23,1.62,0.9,39.0
6,20251001,5,5,39.1,18.05,61.21,1.56,0.7,34.0
6,20251001,6,5,26.9,17.97,56.5,1.68,1.3,53.0
7,20251001,1,5,531.6,51.6,51.96,4.56,3.3,47.0
7,20251001,2,5,160.9,51.68,50.05,5.41,2.7,26.0
7,20251001,3,5,54.1,53.5,50.38,5.36,3.4,36.0
7,20251001,4,5,72.9,53.23,51.44,5.44,2.6,46.0
7,20251001,5,5,44.6,53.57,53.51,4.55,3.4,23.0
7,20251001,6,5,25.6,54.91,52.37,5.3,2.7,54.0
8,20251001,1,5,222.2,20.88,58.93,2.07,1.3,38.0
8,20251001,2,5,73.2,21.59,59.98,2.01,1.5,43.0
8,20251001,3,5,23.2,20.91,59.9,1.86,1.4,39.0
8,20251001,4,5,32.2,21.59,62.43,1.83,1.5,30.0
8,20251001,5,5,19.3,21.97,56.59,1.95,0.9,44.0
8,20251001,6,5,10.7,21.56,56.44,2.02,1.7,52.0
9,20251001,1,5,160.6,59.19,42.94,6.04,3.7,43.0
9,20251001,2,5,55.1,57.36,46.61,5.49,3.2,43.0
9,20251001,3,5,17.6,57.48,47.43,4.93,3.8,41.0
9,20251001,4,5,23.1,59.63,45.75,5.41,3.6,39.0
9,20251001,5,5,15.3,59.34,42.99,6.03,3.2,34.0
9,20251001,6,5,8.3,60.04,45.36,5.04,3.6,37.0
10,20251001,1,5,241.6,11.34,59.24,1.12,1.2,33.0
10,20251001,2,5,72.1,11.43,59.17,0.97,0.5,43.0
10,20251001,3,5,24.0,11.77,62.8,0.96,0.4,18.0
10,20251001,4,5,34.3,11.85,62.56,1.21,0.3,53.0
10,20251001,5,5,21.2,11.39,61.51,1.01,1.1,49.0
10,20251001,6,5,12.7,11.89,61.13,1.13,0.9,39.0
11,20251001,1,5,275.8,74.7,29.42,6.22,4.1,26.0
11,20251001,2,5,84.9,75.49,30.35,7.46,4.3,48.0
11,20251001,3,5,24.5,74.22,29.3,6.7,4.3,40.0
11,20251001,4,5,37.8,70.35,36.18,6.65,3.9,37.0
11,20251001,5,5,22.8,74.08,30.07,6.68,4.2,46.0
11,20251001,6,5,13.6,73.9,29.94,5.97,4.0,49.0
12,20251001,1,5,81.8,41.76,60.9,3.46,2.1,46.0
12,20251001,2,5,24.2,39.28,62.96,3.42,2.1,56.0
12,20251001,3,5,7.7,42.26,62.01,3.4,2.2,32.0
12,20251001,4,5,11.2,40.69,60.92,3.75,2.7,35.0
12,20251001,5,5,6.7,39.85,62.79,3.35,2.4,33.0
12,20251001,6,5,3.9,39.28,61.16,4.09,2.5,55.0
13,20251001,1,5,521.0,72.85,33.45,6.98,4.5,39.0
13,20251001,2,5,152.1,76.35,28.22,6.54,4.2,35.0
13,20251001,3,5,50.2,77.26,26.15,6.55,4.2,39.0
13,20251001,4,5,64.8,78.5,27.09,6.43,4.3,47.0
13,20251001,5,5,38.2,77.17,28.56,6.2,3.9,39.0
13,20251001,6,5,23.9,76.7,28.13,6.2,4.0,39.0
14,20251001,1,5,705.6,76.19,28.69,6.5,4.9,36.0
14,20251001,2,5,205.1,78.97,25.01,6.72,4.7,37.0
14,20251001,3,5,73.8,78.84,26.04,7.32,4.5,37.0
14,20251001,4,5,87.8,79.21,24.99,7.17,4.5,39.0
14,20251001,5,5,57.6,78.53,27.18,6.82,4.8,34.0
14,20251001,6,5,35.8,76.48,28.05,7.49,4.9,37.0
15,20251001,1,5,77.2,27.28,60.28,2.52,1.4,50.0
15,20251001,2,5,26.1,28.11,61.14,2.76,1.5,47.0
15,20251001,3,5,8.0,27.37,59.33,2.7,1.1,42.0
15,20251001,4,5,10.8,27.44,60.55,2.77,1.6,39.0
15,20251001,5,5,6.9,26.37,60.23,2.6,1.7,56.0
15,20251001,6,5,3.9,27.32,57.51,2.57,1.9,37.0
16,20251001,1,5,43.3,87.55,16.79,8.1,5.5,26.0
16,20251001,2,5,13.1,90.09,14.41,7.15,5.5,48.0
16,20251001,3,5,4.0,84.52,20.01,7.79,5.3,38.0
16,20251001,4,5,5.5,87.42,17.23,8.8,5.2,53.0
16,20251001,5,5,3.8,86.24,18.49,7.39,5.2,39.0
16,20251001,6,5,2.3,89.74,15.24,8.15,4.6,35.0
17,20251001,1,5,40.7,32.82,61.15,2.98,1.5,51.0
17,20251001,2,5,11.6,34.85,57.93,3.04,1.6,34.0
17,20251001,3,5,4.2,33.05,62.6,3.19,2.4,40.0
17,20251001,4,5,5.5,32.93,59.62,3.25,2.0,38.0
17,20251001,5,5,3.5,34.52,62.75,2.83,1.9,46.0
17,20251001,6,5,2.0,34.66,57.82,3.14,1.5,36.0
18,20251001,1,5,25.7,37.36,61.47,3.78,2.0,42.0
18,20251001,2,5,7.4,38.8,61.24,3.85,1.9,35.0
18,20251001,3,5,2.7,39.69,63.59,3.78,2.4,41.0
18,20251001,4,5,3.7,38.6,57.06,3.62,2.5,57.0
18,20251001,5,5,2.1,39.11,57.8,3.64,1.8,40.0
18,20251001,6,5,1.3,37.63,62.66,3.8,2.1,40.0
19,20251001,1,5,8.6,9.75,56.85,0.99,0.6,56.0
19,20251001,2,5,2.5,9.45,59.34,0.87,0.9,48.0
19,20251001,3,5,0.8,9.54,60.17,0.83,0.8,45.0
19,20251001,4,5,1.1,9.33,61.9,0.8,0.2,48.0
19,20251001,5,5,0.7,10.0,60.67,1.0,1.0,40.0
19,20251001,6,5,0.5,9.57,62.42,1.0,0.7,52.0
20,20251001,1,5,15.3,5.04,57.23,0.4,0.1,43.0
20,20251001,2,5,4.4,5.02,60.85,0.5,0.6,46.0
20,20251001,3,5,1.5,4.82,59.52,0.5,0.5,30.0
20,20251001,4,5,2.1,4.68,62.31,0.46,-0.1,44.0
20,20251001,5,5,1.3,4.68,63.44,0.46,0.2,33.0
20,20251001,6,5,0.7,4.68,58.11,0.5,0.3,34.0
1,20251101,1,5,6063.1,43.86,57.69,4.17,2.7,74.0
1,20251101,2,5,1968.7,42.73,58.83,3.57,2.4,84.0
1,20251101,3,5,642.1,44.0,56.95,4.32,2.1,94.0
1,20251101,4,5,815.9,42.19,58.57,4.33,2.2,72.0
1,20251101,5,5,505.5,42.36,57.92,3.72,2.0,89.0
1,20251101,6,5,313.3,42.4,57.53,3.97,2.8,97.0
2,20251101,1,5,2621.0,57.92,49.58,5.4,3.8,68.0
2,20251101,2,5,774.3,57.89,46.89,4.97,3.1,55.0
2,20251101,3,5,247.2,61.57,40.84,5.11,3.6,52.0
2,20251101,4,5,362.6,60.0,43.32,5.5,3.0,73.0
2,20251101,5,5,215.0,60.29,42.12,5.46,4.0,72.0
2,20251101,6,5,142.6,62.54,42.79,6.01,3.8,84.0
3,20251101,1,5,1581.7,85.84,20.06,8.11,4.7,238.0
3,20251101,2,5,518.5,82.02,22.92,8.83,5.0,233.0
3,20251101,3,5,166.4,85.03,20.62,7.82,5.0,243.0
3,20251101,4,5,226.4,83.45,21.86,7.97,5.0,224.0
3,20251101,5,5,130.5,83.44,22.51,7.69,4.7,232.0
3,20251101,6,5,82.4,84.1,21.92,8.68,4.7,215.0
4,20251101,1,5,1522.8,70.52,35.11,5.98,3.6,176.0
4,20251101,2,5,435.6,71.98,34.72,7.03,3.8,183.0
4,20251101,3,5,143.1,67.86,34.81,6.82,4.2,176.0
4,20251101,4,5,187.3,68.18,35.2,7.07,4.4,170.0
4,20251101,5,5,116.6,71.04,32.25,6.53,4.0,173.0
4,20251101,6,5,77.8,70.27,36.01,6.08,4.3,165.0
5,20251101,1,5,407.4,14.47,60.8,1.4,1.1,55.0
5,20251101,2,5,113.0,15.11,62.82,1.51,0.7,37.0
5,20251101,3,5,35.2,14.81,56.48,1.41,1.2,61.0
5,20251101,4,5,54.3,15.06,57.43,1.45,0.5,60.0
5,20251101,5,5,33.7,14.7,63.52,1.37,0.5,64.0
5,20251101,6,5,18.0,14.95,62.18,1.2,0.5,71.0
6,20251101,1,5,480.0,16.87,63.59,1.43,0.5,38.0
6,20251101,2,5,145.1,17.47,59.21,1.45,0.9,44.0
6,20251101,3,5,49.0,17.87,62.94,1.58,0.9,44.0
6,20251101,4,5,63.9,16.86,62.37,1.52,1.1,34.0
6,20251101,5,5,43.0,17.65,61.14,1.57,1.4,17.0
6,20251101,6,5,26.4,17.56,63.49,1.55,1.1,41.0
7,20251101,1,5,523.3,53.18,49.23,4.74,3.4,45.0
7,20251101,2,5,154.9,55.27,46.94,4.5,2.9,52.0
7,20251101,3,5,51.1,52.23,54.27,5.12,3.6,53.0
7,20251101,4,5,65.8,54.06,49.62,5.21,2.8,38.0
7,20251101,5,5,42.2,52.03,50.98,5.07,3.6,48.0
7,20251101,6,5,24.4,53.69,49.36,4.97,2.8,36.0
8,20251101,1,5,237.1,21.32,58.78,1.77,1.1,38.0
8,20251101,2,5,73.4,20.51,56.52,2.05,0.9,38.0
8,20251101,3,5,22.1,20.77,56.81,1.75,1.2,53.0
8,20251101,4,5,28.2,21.87,62.03,1.8,1.3,37.0
8,20251101,5,5,20.1,21.97,61.56,2.11,1.6,45.0
8,20251101,6,5,11.0,20.89,61.08,1.88,1.0,23.0
9,20251101,1,5,181.9,57.84,47.97,5.33,3.3,50.0
9,20251101,2,5,54.5,56.69,47.66,5.0,2.9,40.0
9,20251101,3,5,16.7,56.16,51.23,5.41,3.7,35.0
9,20251101,4,5,24.0,56.3,49.54,5.74,3.5,33.0
9,20251101,5,5,14.4,56.36,48.39,5.58,3.7,57.0
9,20251101,6,5,8.4,57.78,49.59,5.6,3.3,33.0
10,20251101,1,5,268.3,11.53,63.29,1.04,0.7,48.0
10,20251101,2,5,80.3,11.84,63.32,1.08,1.1,43.0
10,20251101,3,5,26.7,11.75,58.63,1.05,0.4,47.0
10,20251101,4,5,34.4,11.2,58.44,0.98,0.3,36.0
10,20251101,5,5,19.2,11.39,57.88,1.17,0.2,42.0
10,20251101,6,5,13.1,11.48,60.74,1.18,0.3,58.0
11,20251101,1,5,245.5,74.7,30.4,7.15,4.7,49.0
11,20251101,2,5,79.0,70.37,32.78,6.26,4.4,29.0
11,20251101,3,5,25.4,75.14,30.48,7.32,3.9,47.0
11,20251101,4,5,33.3,74.77,30.07,6.7,3.8,42.0
11,20251101,5,5,21.2,72.54,31.35,6.7,4.0,25.0
11,20251101,6,5,13.7,70.16,34.98,6.6,3.8,19.0
12,20251101,1,5,81.1,41.31,58.15,4.0,2.8,38.0
12,20251101,2,5,23.6,39.26,57.4,4.02,2.6,47.0
12,20251101,3,5,8.0,41.83,56.85,3.84,2.4,40.0
12,20251101,4,5,10.2,40.95,59.1,3.78,2.7,35.0
12,20251101,5,5,6.2,40.82,63.03,3.73,2.5,21.0
12,20251101,6,5,4.1,40.06,63.54,3.42,2.4,32.0
