country_key,date_key,sector_key,conflict_phase_key,supply_chain_disruption_index,estimated_gdp_impact_musd,avg_delivery_delay_days,input_cost_increase_pct,inventory_stress_score,supplier_diversification_score
14,20250501,1,3,49.4,0.1,29.0,15.19,10.0,4.8
14,20250501,2,3,39.9,0.1,20.8,8.88,6.6,4.8
14,20250501,3,3,22.9,0.0,9.6,4.45,4.1,4.8
14,20250501,4,3,19.6,0.0,9.9,4.01,3.3,4.8
14,20250501,5,3,32.0,0.1,13.5,7.57,4.8,4.8
14,20250501,6,3,30.5,0.1,16.8,7.32,5.8,4.8
14,20250501,7,3,17.0,0.0,7.0,4.23,2.9,4.8
14,20250501,8,3,44.4,0.1,19.7,11.12,7.4,4.8
15,20250501,1,3,22.6,0.0,11.5,5.13,3.4,9.0
15,20250501,2,3,13.8,0.0,5.9,3.51,2.2,9.0
15,20250501,3,3,8.9,0.0,4.2,1.64,1.5,9.0
15,20250501,4,3,7.2,0.0,3.5,1.62,1.1,9.0
15,20250501,5,3,9.0,0.0,5.2,2.43,1.7,9.0
15,20250501,6,3,11.2,0.0,5.7,3.15,2.1,9.0
15,20250501,7,3,6.0,0.0,2.6,1.2,1.0,9.0
15,20250501,8,3,13.3,0.0,6.2,3.44,2.8,9.0
16,20250501,1,3,65.8,0.0,31.5,15.97,10.0,4.0
16,20250501,2,3,42.1,0.0,20.3,10.29,8.0,4.0
16,20250501,3,3,23.0,0.0,11.8,6.81,4.5,4.0
16,20250501,4,3,19.3,0.0,12.3,5.23,4.1,4.0
16,20250501,5,3,27.8,0.0,17.0,8.1,5.7,4.0
16,20250501,6,3,39.9,0.0,20.9,8.24,7.0,4.0
16,20250501,7,3,16.5,0.0,8.1,5.05,3.1,4.0
16,20250501,8,3,41.5,0.0,24.8,9.32,9.1,4.0
17,20250501,1,3,23.3,0.0,12.4,5.69,4.6,8.4
17,20250501,2,3,18.5,0.0,8.3,3.44,3.1,8.4
17,20250501,3,3,8.6,0.0,4.3,2.08,1.8,8.4
17,20250501,4,3,7.5,0.0,4.6,1.85,1.4,8.4
17,20250501,5,3,13.5,0.0,6.7,2.68,2.4,8.4
17,20250501,6,3,15.3,0.0,8.6,3.24,2.7,8.4
17,20250501,7,3,6.9,0.0,3.3,1.6,1.2,8.4
17,20250501,8,3,15.7,0.0,8.3,4.76,3.3,8.4
18,20250501,1,3,29.0,0.0,14.5,7.31,5.6,8.0
18,20250501,2,3,17.3,0.0,8.6,5.43,3.5,8.0
18,20250501,3,3,12.3,0.0,5.0,2.93,2.2,8.0
18,20250501,4,3,10.9,0.0,4.5,1.91,1.8,8.0
18,20250501,5,3,13.1,0.0,7.1,3.13,2.5,8.0
18,20250501,6,3,20.0,0.0,8.3,4.87,2.9,8.0
18,20250501,7,3,8.3,0.0,4.4,1.96,1.5,8.0
18,20250501,8,3,18.0,0.0,9.8,4.23,3.5,8.0
19,20250501,1,3,6.7,0.0,3.4,1.83,1.2,10.0
19,20250501,2,3,5.1,0.0,2.2,0.98,0.8,10.0
19,20250501,3,3,2.5,0.0,1.3,0.76,0.5,10.0
19,20250501,4,3,2.4,0.0,1.3,0.57,0.4,10.0
19,20250501,5,3,3.2,0.0,1.7,0.81,0.6,10.0
19,20250501,6,3,3.9,0.0,1.9,1.17,0.8,10.0
19,20250501,7,3,2.2,0.0,1.1,0.44,0.4,10.0
19,20250501,8,3,5.0,0.0,2.5,1.08,1.0,10.0
20,20250501,1,3,3.7,0.0,1.8,0.88,0.7,10.0
20,20250501,2,3,2.3,0.0,1.1,0.67,0.4,10.0
20,20250501,3,3,1.4,0.0,0.9,0.28,0.3,10.0
20,20250501,4,3,1.2,0.0,0.9,0.29,0.2,10.0
20,20250501,5,3,2.0,0.0,1.0,0.36,0.3,10.0
20,20250501,6,3,2.3,0.0,1.0,0.57,0.4,10.0
20,20250501,7,3,1.0,0.0,0.9,0.25,0.2,10.0
20,20250501,8,3,2.5,0.0,1.3,0.59,0.4,10.0
1,20250601,1,3,29.7,2.4,17.7,8.33,5.3,7.7
1,20250601,2,3,21.3,1.3,11.9,4.16,3.5,7.7
1,20250601,3,3,10.8,1.1,5.8,2.5,2.1,7.7
1,20250601,4,3,8.9,0.7,4.6,2.14,2.0,7.7
1,20250601,5,3,17.9,1.1,8.7,3.76,2.6,7.7
1,20250601,6,3,17.8,1.5,10.2,4.83,3.5,7.7
1,20250601,7,3,8.4,0.7,4.3,2.19,1.6,7.7
1,20250601,8,3,20.1,1.9,12.2,5.19,3.9,7.7
2,20250601,1,3,45.7,0.7,21.8,11.36,8.5,6.2
2,20250601,2,3,33.0,0.4,12.9,8.31,5.0,6.2
2,20250601,3,3,17.0,0.3,8.7,3.69,2.9,6.2
2,20250601,4,3,16.2,0.3,6.4,3.62,2.6,6.2
2,20250601,5,3,22.9,0.3,11.0,5.73,3.7,6.2
2,20250601,6,3,30.1,0.4,15.6,7.61,5.3,6.2
2,20250601,7,3,13.5,0.2,6.1,3.22,2.2,6.2
2,20250601,8,3,30.8,0.6,15.6,8.06,5.6,6.2
3,20250601,1,3,59.2,1.2,29.4,14.35,10.0,4.2
3,20250601,2,3,44.1,0.7,22.2,10.31,8.0,4.2
3,20250601,3,3,21.0,0.3,13.0,5.27,4.6,4.2
3,20250601,4,3,19.7,0.4,10.7,5.01,3.6,4.2
3,20250601,5,3,28.0,0.5,17.6,8.96,5.8,4.2
3,20250601,6,3,39.2,0.7,17.9,10.05,6.8,4.2
3,20250601,7,3,16.6,0.3,10.0,4.78,3.4,4.2
3,20250601,8,3,44.0,0.9,20.6,11.58,7.9,4.2
4,20250601,1,3,45.8,0.4,28.3,13.62,9.1,5.4
4,20250601,2,3,37.3,0.2,18.1,7.13,5.8,5.4
4,20250601,3,3,18.2,0.1,11.5,5.06,3.3,5.4
4,20250601,4,3,14.8,0.1,8.0,4.12,3.1,5.4
4,20250601,5,3,27.9,0.2,12.0,7.16,4.2,5.4
4,20250601,6,3,34.9,0.2,17.2,7.48,5.7,5.4
4,20250601,7,3,12.8,0.1,7.0,3.39,2.5,5.4
4,20250601,8,3,33.8,0.3,17.5,9.72,6.9,5.4
5,20250601,1,3,11.8,0.1,4.9,2.51,1.9,10.0
5,20250601,2,3,6.2,0.1,4.1,1.57,1.3,10.0
5,20250601,3,3,3.5,0.0,1.9,0.83,0.7,10.0
5,20250601,4,3,3.3,0.0,2.0,0.99,0.7,10.0
5,20250601,5,3,5.2,0.0,2.9,1.26,1.0,10.0
5,20250601,6,3,6.5,0.0,3.3,1.52,1.2,10.0
5,20250601,7,3,3.4,0.0,1.5,0.75,0.5,10.0
5,20250601,8,3,7.2,0.0,4.3,1.58,1.5,10.0
6,20250601,1,3,13.3,0.1,5.5,3.51,2.4,9.8
6,20250601,2,3,7.5,0.1,4.0,2.11,1.5,9.8
6,20250601,3,3,5.3,0.0,2.7,1.09,0.9,9.8
6,20250601,4,3,3.9,0.0,1.9,1.21,0.8,9.8
6,20250601,5,3,5.8,0.0,3.6,1.4,1.1,9.8
6,20250601,6,3,8.3,0.0,3.4,1.77,1.4,9.8
6,20250601,7,3,3.7,0.0,1.9,0.98,0.7,9.8
6,20250601,8,3,8.8,0.1,5.1,2.11,1.6,9.8
7,20250601,1,3,35.6,0.1,20.7,8.33,7.1,6.8
7,20250601,2,3,24.7,0.1,11.6,6.47,4.3,6.8
7,20250601,3,3,13.0,0.0,8.6,3.06,2.7,6.8
7,20250601,4,3,11.3,0.0,6.0,3.04,2.3,6.8
7,20250601,5,3,19.1,0.0,8.7,4.12,3.5,6.8
7,20250601,6,3,23.8,0.1,13.5,6.81,4.4,6.8
7,20250601,7,3,11.7,0.0,5.3,2.23,1.9,6.8
7,20250601,8,3,27.0,0.1,13.9,5.63,4.7,6.8
8,20250601,1,3,16.1,0.0,8.8,3.42,3.1,9.4
8,20250601,2,3,9.9,0.0,5.1,2.35,1.8,9.4
8,20250601,3,3,6.2,0.0,3.5,1.59,1.0,9.4
8,20250601,4,3,4.8,0.0,3.0,1.14,1.0,9.4
8,20250601,5,3,7.5,0.0,3.7,1.62,1.5,9.4
8,20250601,6,3,10.8,0.0,4.4,2.03,1.7,9.4
8,20250601,7,3,4.9,0.0,2.2,1.2,0.7,9.4
8,20250601,8,3,12.6,0.0,5.3,2.89,1.9,9.4
9,20250601,1,3,49.2,0.1,20.4,11.81,7.1,6.4
9,20250601,2,3,25.6,0.0,13.7,6.26,5.4,6.4
9,20250601,3,3,16.5,0.0,8.1,3.67,3.3,6.4
9,20250601,4,3,16.4,0.0,6.5,3.97,2.6,6.4
9,20250601,5,3,21.0,0.0,10.0,5.06,3.9,6.4
9,20250601,6,3,23.2,0.0,12.5,5.68,5.0,6.4
9,20250601,7,3,11.7,0.0,6.8,2.39,2.1,6.4
9,20250601,8,3,28.6,0.1,13.5,6.55,5.9,6.4
10,20250601,1,3,9.0,0.0,4.0,2.13,1.6,10.0
10,20250601,2,3,6.4,0.0,3.2,1.33,1.0,10.0
10,20250601,3,3,3.7,0.0,1.7,0.7,0.6,10.0
10,20250601,4,3,3.2,0.0,1.4,0.59,0.5,10.0
10,20250601,5,3,4.3,0.0,2.0,0.85,0.7,10.0
10,20250601,6,3,5.7,0.0,2.8,1.3,1.0,10.0
10,20250601,7,3,2.3,0.0,1.3,0.67,0.4,10.0
10,20250601,8,3,7.1,0.0,3.1,1.63,1.2,10.0
11,20250601,1,3,60.9,0.1,27.7,14.17,9.8,5.2
11,20250601,2,3,33.8,0.1,16.0,7.16,6.7,5.2
11,20250601,3,3,18.8,0.0,10.8,5.12,3.7,5.2
11,20250601,4,3,17.2,0.0,8.8,3.95,3.5,5.2
11,20250601,5,3,23.6,0.0,15.5,6.13,4.9,5.2
11,20250601,6,3,29.8,0.0,16.6,6.65,6.5,5.2
11,20250601,7,3,13.4,0.0,8.4,4.02,2.9,5.2
11,20250601,8,3,35.0,0.1,20.9,9.45,6.7,5.2
12,20250601,1,3,30.8,0.1,12.9,8.28,5.3,7.8
12,20250601,2,3,18.8,0.0,10.6,4.75,3.5,7.8
12,20250601,3,3,12.4,0.0,5.0,3.13,2.2,7.8
12,20250601,4,3,9.5,0.0,4.6,2.55,1.8,7.8
12,20250601,5,3,16.6,0.0,8.5,3.86,2.7,7.8
12,20250601,6,3,20.3,0.0,8.4,4.86,3.2,7.8
12,20250601,7,3,7.8,0.0,4.8,1.73,1.4,7.8
12,20250601,8,3,24.7,0.0,12.3,5.25,3.9,7.8
13,20250601,1,3,59.1,0.2,27.5,14.76,10.0,5.0
13,20250601,2,3,31.9,0.1,18.8,9.81,7.0,5.0
13,20250601,3,3,20.7,0.1,9.8,5.44,4.2,5.0
13,20250601,4,3,21.3,0.1,10.1,4.1,3.3,5.0
13,20250601,5,3,28.2,0.1,14.4,6.06,5.6,5.0
13,20250601,6,3,32.7,0.1,19.7,7.75,5.7,5.0
13,20250601,7,3,15.6,0.0,8.7,3.37,2.6,5.0
13,20250601,8,3,44.3,0.1,17.6,9.78,7.4,5.0
14,20250601,1,3,61.8,0.1,28.5,14.09,10.0,4.8
14,20250601,2,3,35.4,0.1,19.8,8.77,7.1,4.8
14,20250601,3,3,23.2,0.0,11.1,5.91,4.1,4.8
14,20250601,4,3,19.5,0.0,9.1,4.47,3.7,4.8
14,20250601,5,3,32.1,0.1,16.2,6.82,5.1,4.8
14,20250601,6,3,37.7,0.1,15.0,9.88,5.9,4.8
14,20250601,7,3,17.6,0.0,7.7,4.13,2.7,4.8
14,20250601,8,3,39.5,0.1,18.6,10.29,6.9,4.8
15,20250601,1,3,21.3,0.0,10.0,4.96,3.7,9.0
15,20250601,2,3,11.7,0.0,6.6,3.05,2.7,9.0
15,20250601,3,3,7.2,0.0,3.9,1.82,1.5,9.0
15,20250601,4,3,6.6,0.0,2.9,1.47,1.3,9.0
15,20250601,5,3,9.3,0.0,4.6,2.69,1.8,9.0
15,20250601,6,3,13.6,0.0,5.7,3.1,2.3,9.0
15,20250601,7,3,6.1,0.0,2.8,1.33,0.9,9.0
15,20250601,8,3,15.5,0.0,7.2,3.92,2.6,9.0
16,20250601,1,3,70.4,0.0,35.7,16.31,10.0,4.0
16,20250601,2,3,45.9,0.0,22.9,10.35,7.2,4.0
16,20250601,3,3,28.0,0.0,13.7,5.12,4.6,4.0
16,20250601,4,3,22.9,0.0,10.2,4.31,3.9,4.0
16,20250601,5,3,30.7,0.0,16.7,8.56,6.1,4.0
16,20250601,6,3,39.7,0.0,22.3,8.34,7.6,4.0
16,20250601,7,3,19.1,0.0,9.9,4.45,3.4,4.0
16,20250601,8,3,44.3,0.0,20.8,12.02,8.9,4.0
17,20250601,1,3,28.4,0.0,14.3,5.97,4.7,8.4
17,20250601,2,3,17.9,0.0,9.6,3.99,3.2,8.4
17,20250601,3,3,8.9,0.0,4.6,2.46,1.8,8.4
17,20250601,4,3,8.7,0.0,4.6,1.86,1.5,8.4
17,20250601,5,3,10.6,0.0,5.9,3.04,2.4,8.4
17,20250601,6,3,17.2,0.0,8.3,4.21,2.9,8.4
17,20250601,7,3,7.7,0.0,3.2,1.47,1.4,8.4
17,20250601,8,3,17.7,0.0,9.1,4.59,3.3,8.4
18,20250601,1,3,26.1,0.0,13.2,7.06,5.2,8.0
18,20250601,2,3,17.1,0.0,8.7,5.44,3.8,8.0
18,20250601,3,3,12.1,0.0,6.4,3.15,1.9,8.0
18,20250601,4,3,10.7,0.0,5.1,2.67,1.7,8.0
18,20250601,5,3,13.4,0.0,6.9,3.72,2.8,8.0
18,20250601,6,3,17.2,0.0,8.6,4.81,3.2,8.0
18,20250601,7,3,8.2,0.0,4.0,2.08,1.3,8.0
18,20250601,8,3,22.3,0.0,9.3,4.6,3.5,8.0
19,20250601,1,3,7.4,0.0,3.7,1.63,1.3,10.0
19,20250601,2,3,4.2,0.0,2.5,1.26,0.9,10.0
19,20250601,3,3,2.4,0.0,1.4,0.61,0.5,10.0
19,20250601,4,3,2.4,0.0,1.2,0.54,0.4,10.0
19,20250601,5,3,3.3,0.0,1.8,0.99,0.6,10.0
19,20250601,6,3,4.1,0.0,2.1,1.13,0.7,10.0
19,20250601,7,3,1.9,0.0,1.0,0.45,0.4,10.0
19,20250601,8,3,4.8,0.0,2.7,1.14,1.0,10.0
20,20250601,1,3,3.5,0.0,1.6,0.89,0.6,10.0
20,20250601,2,3,2.6,0.0,1.1,0.65,0.4,10.0
20,20250601,3,3,1.3,0.0,1.1,0.37,0.3,10.0
20,20250601,4,3,1.2,0.0,0.9,0.3,0.2,10.0
20,20250601,5,3,2.0,0.0,0.9,0.39,0.3,10.0
20,20250601,6,3,2.3,0.0,1.0,0.46,0.4,10.0
20,20250601,7,3,1.0,0.0,1.0,0.27,0.2,10.0
20,20250601,8,3,2.8,0.0,1.4,0.72,0.4,10.0
1,20250701,1,4,36.3,3.0,21.7,11.28,6.6,8.3
1,20250701,2,4,29.3,2.8,15.5,7.74,4.4,8.3
1,20250701,3,4,13.4,1.3,9.8,4.61,3.0,8.3
1,20250701,4,4,11.0,1.1,7.2,3.91,2.3,8.3
1,20250701,5,4,22.0,2.0,10.3,5.98,3.6,8.3
1,20250701,6,4,26.6,2.1,15.4,8.13,4.5,8.3
1,20250701,7,4,10.8,1.0,6.7,3.24,2.0,8.3
1,20250701,8,4,28.4,2.3,14.7,8.11,4.8,8.3
2,20250701,1,4,59.7,1.2,29.1,14.47,10.0,6.8
2,20250701,2,4,32.2,0.8,25.3,11.56,6.6,6.8
2,20250701,3,4,20.1,0.4,13.6,5.3,4.0,6.8
2,20250701,4,4,15.8,0.4,11.0,5.05,3.6,6.8
2,20250701,5,4,29.1,0.5,15.0,8.06,5.0,6.8
2,20250701,6,4,32.5,0.5,21.3,11.02,6.2,6.8
2,20250701,7,4,14.1,0.2,10.0,5.25,2.6,6.8
2,20250701,8,4,38.7,0.8,22.2,11.3,6.7,6.8
3,20250701,1,4,68.3,1.5,54.6,25.24,10.0,4.8
3,20250701,2,4,47.1,0.9,33.2,15.17,8.5,4.8
3,20250701,3,4,29.8,0.7,17.8,8.44,5.0,4.8
3,20250701,4,4,28.6,0.4,14.0,8.42,4.8,4.8
3,20250701,5,4,39.8,0.9,25.1,10.8,7.6,4.8
3,20250701,6,4,50.7,1.0,26.6,15.0,8.3,4.8
3,20250701,7,4,20.1,0.5,12.2,7.41,3.8,4.8
3,20250701,8,4,53.3,0.9,30.4,15.9,9.9,4.8
4,20250701,1,4,62.4,0.6,34.4,19.12,10.0,6.0
4,20250701,2,4,40.0,0.4,22.6,11.68,8.2,6.0
4,20250701,3,4,25.7,0.2,15.0,6.19,4.5,6.0
4,20250701,4,4,20.7,0.2,12.7,6.02,3.5,6.0
4,20250701,5,4,31.8,0.3,20.4,10.19,5.2,6.0
4,20250701,6,4,33.8,0.4,24.4,10.01,6.8,6.0
4,20250701,7,4,17.2,0.1,11.1,5.12,3.0,6.0
4,20250701,8,4,50.3,0.4,30.1,12.69,8.3,6.0
5,20250701,1,4,12.4,0.1,9.3,3.3,2.2,10.0
5,20250701,2,4,9.0,0.1,4.7,2.39,1.5,10.0
5,20250701,3,4,4.9,0.0,2.9,1.38,1.0,10.0
5,20250701,4,4,5.0,0.0,3.0,1.27,0.8,10.0
5,20250701,5,4,6.4,0.1,3.8,1.9,1.3,10.0
5,20250701,6,4,8.9,0.1,5.6,2.76,1.6,10.0
5,20250701,7,4,3.9,0.0,2.4,1.06,0.6,10.0
5,20250701,8,4,9.0,0.1,5.6,2.59,1.8,10.0
6,20250701,1,4,13.5,0.1,8.5,5.42,2.7,10.0
6,20250701,2,4,10.2,0.1,6.3,2.82,2.0,10.0
6,20250701,3,4,5.4,0.0,4.0,1.86,1.2,10.0
6,20250701,4,4,5.4,0.0,2.8,1.43,1.0,10.0
6,20250701,5,4,9.0,0.0,4.7,2.59,1.3,10.0
6,20250701,6,4,10.7,0.1,5.2,2.69,1.8,10.0
6,20250701,7,4,4.6,0.0,2.5,1.15,0.7,10.0
6,20250701,8,4,12.1,0.1,6.5,3.33,2.2,10.0
7,20250701,1,4,43.3,0.1,25.6,16.43,7.9,7.4
7,20250701,2,4,27.4,0.1,16.9,7.88,5.5,7.4
7,20250701,3,4,17.3,0.1,10.8,6.52,3.7,7.4
7,20250701,4,4,15.4,0.0,10.2,5.39,3.2,7.4
7,20250701,5,4,21.3,0.1,13.2,6.82,4.3,7.4
7,20250701,6,4,27.0,0.1,15.7,9.27,5.2,7.4
7,20250701,7,4,13.9,0.0,7.8,3.86,2.4,7.4
7,20250701,8,4,38.8,0.1,21.1,11.98,5.7,7.4
8,20250701,1,4,16.7,0.0,11.4,5.49,3.2,10.0
8,20250701,2,4,13.1,0.0,7.5,3.13,2.3,10.0
8,20250701,3,4,7.2,0.0,5.2,2.05,1.4,10.0
8,20250701,4,4,5.5,0.0,4.0,2.14,1.1,10.0
8,20250701,5,4,10.6,0.0,5.5,2.99,1.8,10.0
8,20250701,6,4,10.7,0.0,7.9,2.94,1.9,10.0
8,20250701,7,4,5.4,0.0,2.9,1.45,0.9,10.0
8,20250701,8,4,15.9,0.0,9.8,3.57,2.7,10.0
9,20250701,1,4,52.1,0.1,27.8,16.47,10.0,7.0
9,20250701,2,4,38.9,0.1,21.3,12.06,6.5,7.0
9,20250701,3,4,22.1,0.0,11.8,5.01,4.0,7.0
9,20250701,4,4,19.0,0.0,9.7,4.7,3.3,7.0
9,20250701,5,4,23.6,0.1,16.6,9.1,5.2,7.0
9,20250701,6,4,33.3,0.1,18.8,10.3,6.1,7.0
9,20250701,7,4,12.9,0.0,10.0,4.38,2.6,7.0
9,20250701,8,4,37.8,0.1,25.7,10.67,7.0,7.0
10,20250701,1,4,11.5,0.0,6.8,2.84,1.8,10.0
10,20250701,2,4,7.5,0.0,4.1,1.98,1.4,10.0
10,20250701,3,4,3.8,0.0,2.3,1.02,0.7,10.0
10,20250701,4,4,3.9,0.0,1.9,0.92,0.6,10.0
10,20250701,5,4,5.9,0.0,3.6,1.57,0.9,10.0
10,20250701,6,4,6.4,0.0,3.5,2.21,1.2,10.0
10,20250701,7,4,3.1,0.0,1.6,0.83,0.5,10.0
10,20250701,8,4,7.8,0.0,4.6,2.2,1.4,10.0
11,20250701,1,4,73.8,0.1,42.2,19.74,10.0,5.8
11,20250701,2,4,38.6,0.1,24.7,14.31,7.9,5.8
11,20250701,3,4,22.0,0.0,18.0,7.03,4.8,5.8
11,20250701,4,4,22.7,0.0,15.4,5.42,3.7,5.8
11,20250701,5,4,33.6,0.1,17.4,10.86,6.1,5.8
11,20250701,6,4,35.1,0.1,22.7,10.55,6.9,5.8
11,20250701,7,4,20.8,0.0,12.0,4.94,3.6,5.8
11,20250701,8,4,51.4,0.1,29.4,12.63,8.8,5.8
12,20250701,1,4,36.6,0.1,19.6,9.4,6.7,8.4
12,20250701,2,4,26.0,0.0,14.7,6.33,4.3,8.4
12,20250701,3,4,13.0,0.0,8.5,3.93,2.4,8.4
12,20250701,4,4,11.4,0.0,7.3,4.21,2.2,8.4
12,20250701,5,4,20.0,0.0,12.1,4.69,3.3,8.4
12,20250701,6,4,24.2,0.0,14.7,6.84,4.4,8.4
12,20250701,7,4,9.1,0.0,5.5,3.14,2.0,8.4
12,20250701,8,4,22.8,0.0,17.8,6.53,4.5,8.4
13,20250701,1,4,74.2,0.2,39.5,20.51,10.0,5.6
13,20250701,2,4,42.8,0.2,28.0,12.84,7.8,5.6
13,20250701,3,4,26.8,0.1,15.1,9.19,5.3,5.6
13,20250701,4,4,23.6,0.1,15.8,5.97,3.9,5.6
13,20250701,5,4,38.5,0.1,22.3,8.35,5.8,5.6
13,20250701,6,4,37.0,0.2,22.8,11.25,6.8,5.6
13,20250701,7,4,19.3,0.1,11.3,5.88,3.5,5.6
13,20250701,8,4,48.1,0.2,31.6,13.56,9.5,5.6
14,20250701,1,4,60.8,0.1,42.6,19.05,10.0,5.4
14,20250701,2,4,45.9,0.1,32.8,12.15,9.1,5.4
14,20250701,3,4,28.9,0.1,17.3,9.25,4.5,5.4
14,20250701,4,4,23.7,0.1,14.8,6.99,4.3,5.4
14,20250701,5,4,38.5,0.1,24.4,12.06,6.7,5.4
14,20250701,6,4,39.5,0.1,24.0,11.16,7.4,5.4
14,20250701,7,4,22.0,0.0,12.7,5.92,3.7,5.4
14,20250701,8,4,51.3,0.1,28.0,15.0,9.5,5.4
15,20250701,1,4,20.8,0.0,14.7,8.35,4.8,9.6
15,20250701,2,4,18.5,0.0,11.4,5.11,3.2,9.6
15,20250701,3,4,9.6,0.0,6.5,3.04,1.6,9.6
15,20250701,4,4,8.6,0.0,4.6,2.75,1.5,9.6
15,20250701,5,4,13.9,0.0,6.9,3.98,2.2,9.6
15,20250701,6,4,16.6,0.0,10.1,4.36,2.5,9.6
15,20250701,7,4,5.8,0.0,4.0,1.91,1.2,9.6
15,20250701,8,4,18.6,0.0,12.0,4.38,3.3,9.6
16,20250701,1,4,67.0,0.0,42.8,25.28,10.0,4.6
16,20250701,2,4,54.9,0.0,29.3,13.65,9.4,4.6
16,20250701,3,4,28.1,0.0,17.8,9.43,5.0,4.6
16,20250701,4,4,26.3,0.0,14.0,7.69,4.8,4.6
16,20250701,5,4,38.3,0.0,23.8,11.0,7.7,4.6
16,20250701,6,4,41.5,0.0,25.7,15.33,8.1,4.6
16,20250701,7,4,21.0,0.0,13.7,6.03,4.1,4.6
16,20250701,8,4,61.0,0.0,38.1,14.47,10.0,4.6
17,20250701,1,4,26.7,0.0,17.2,9.14,5.8,9.0
17,20250701,2,4,20.8,0.0,13.3,7.1,3.4,9.0
17,20250701,3,4,11.5,0.0,7.0,3.87,2.1,9.0
17,20250701,4,4,9.2,0.0,5.6,3.11,1.7,9.0
17,20250701,5,4,15.3,0.0,8.3,3.85,2.6,9.0
17,20250701,6,4,21.4,0.0,12.4,5.9,3.5,9.0
17,20250701,7,4,9.6,0.0,4.5,2.2,1.7,9.0
17,20250701,8,4,24.2,0.0,14.1,6.68,3.8,9.0
18,20250701,1,4,33.2,0.0,20.2,8.92,5.8,8.6
18,20250701,2,4,22.6,0.0,12.7,7.02,4.3,8.6
18,20250701,3,4,15.2,0.0,8.6,4.74,2.3,8.6
18,20250701,4,4,10.6,0.0,7.3,4.02,1.9,8.6
18,20250701,5,4,16.4,0.0,10.4,5.39,3.3,8.6
18,20250701,6,4,22.5,0.0,13.8,6.71,3.7,8.6
18,20250701,7,4,8.4,0.0,6.1,3.27,1.9,8.6
18,20250701,8,4,27.4,0.0,14.5,7.7,4.9,8.6
19,20250701,1,4,8.8,0.0,5.9,2.24,1.6,10.0
19,20250701,2,4,5.1,0.0,3.7,1.86,1.0,10.0
19,20250701,3,4,3.1,0.0,2.1,0.86,0.6,10.0
19,20250701,4,4,3.3,0.0,1.7,0.88,0.6,10.0
19,20250701,5,4,4.2,0.0,2.6,1.28,0.8,10.0
19,20250701,6,4,4.7,0.0,3.6,1.75,0.9,10.0
19,20250701,7,4,2.3,0.0,1.6,0.6,0.4,10.0
19,20250701,8,4,6.3,0.0,3.4,2.07,1.2,10.0
20,20250701,1,4,4.3,0.0,2.6,1.33,0.8,10.0
20,20250701,2,4,2.5,0.0,1.6,0.92,0.5,10.0
20,20250701,3,4,1.8,0.0,0.9,0.47,0.3,10.0
20,20250701,4,4,1.4,0.0,0.9,0.4,0.3,10.0
20,20250701,5,4,1.9,0.0,1.5,0.7,0.4,10.0
20,20250701,6,4,2.3,0.0,1.4,0.93,0.5,10.0
20,20250701,7,4,1.3,0.0,1.0,0.31,0.2,10.0
20,20250701,8,4,3.0,0.0,2.0,0.86,0.6,10.0
1,20250801,1,4,35.6,3.9,27.1,11.62,6.8,8.3
1,20250801,2,4,28.6,2.4,15.4,8.79,4.8,8.3
1,20250801,3,4,16.9,1.4,9.2,4.99,2.6,8.3
1,20250801,4,4,12.4,1.0,9.1,3.31,2.5,8.3
1,20250801,5,4,16.3,1.7,13.2,6.47,3.5,8.3
1,20250801,6,4,20.0,2.3,14.2,7.1,4.5,8.3
1,20250801,7,4,12.0,1.0,7.1,3.12,1.9,8.3
1,20250801,8,4,28.4,2.3,15.5,8.64,4.8,8.3
2,20250801,1,4,54.3,1.2,34.6,15.71,10.0,6.8
2,20250801,2,4,34.4,0.6,22.9,9.92,6.4,6.8
2,20250801,3,4,23.4,0.3,12.7,7.19,3.9,6.8
2,20250801,4,4,16.2,0.3,10.4,5.69,3.4,6.8
2,20250801,5,4,28.9,0.4,17.3,7.15,4.7,6.8
2,20250801,6,4,28.1,0.6,18.1,10.8,6.5,6.8
2,20250801,7,4,13.4,0.3,10.3,4.07,2.9,6.8
2,20250801,8,4,43.7,0.8,21.7,11.14,6.9,6.8
3,20250801,1,4,80.1,1.7,43.2,19.46,10.0,4.8
3,20250801,2,4,54.5,1.1,33.3,16.67,9.0,4.8
3,20250801,3,4,28.4,0.6,20.9,9.99,5.1,4.8
3,20250801,4,4,27.4,0.5,15.0,7.83,4.7,4.8
3,20250801,5,4,38.5,0.9,25.3,10.13,7.3,4.8
3,20250801,6,4,43.2,0.9,28.3,15.49,9.2,4.8
3,20250801,7,4,22.6,0.4,12.7,5.5,3.9,4.8
3,20250801,8,4,52.7,1.1,31.6,17.55,9.7,4.8
4,20250801,1,4,67.5,0.6,43.8,17.52,10.0,6.0
4,20250801,2,4,45.3,0.4,27.8,14.06,7.0,6.0
4,20250801,3,4,21.0,0.2,12.9,6.61,4.1,6.0
4,20250801,4,4,22.5,0.2,13.8,6.73,4.1,6.0
4,20250801,5,4,32.2,0.3,20.9,9.21,6.2,6.0
4,20250801,6,4,41.0,0.3,21.4,12.55,7.0,6.0
4,20250801,7,4,15.4,0.2,10.2,5.05,3.3,6.0
4,20250801,8,4,47.7,0.4,31.6,11.63,8.6,6.0
5,20250801,1,4,12.0,0.1,8.7,4.47,2.2,10.0
